Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX06776107,BR0012,DLR0023,Hyu-M158,1430811,5,DT03391,24,11,2021,Steering,Falcon Auto Sales,Legendary Auto Group
TX06776108,BR0002,DLR0018,Tat-M188,1687908,5,DT00106,22,7,2022,Steering,Deccan Motors,Ignite Motors
TX06776109,BR0003,DLR0029,BMW-M1,740668,2,DT03522,23,5,2020,Tyres,Wiesmann Motors,Trailblazer Auto
TX06776110,BR0014,DLR0010,Tat-M188,637292,1,DT04326,6,9,2020,Tyres,Elite Drive Showroom,DriveMax Motors
TX06776111,BR0015,DLR0027,Hon-M218,1407716,1,DT01860,22,8,2019,Engine,Torque Wheel Motors,DriveIQ Showroom
TX06776112,BR0004,DLR0015,BMW-M1,661525,5,DT02788,18,8,2021,Seats,Velocity Auto Mall,Vroom Auto Sales
TX06776113,BR0004,DLR0029,Hon-M218,1295931,1,DT04629,20,1,2019,Steering,Velocity Auto Mall,Trailblazer Auto
TX06776114,BR0002,DLR0020,Hon-M218,50310,2,DT04476,12,1,2019,Engine,Deccan Motors,HyperDrive Car Trade
TX06776115,BR0006,DLR0010,BMW-M1,1662276,1,DT01626,22,11,2019,Brakes,Zenith Auto Hub,DriveMax Motors
TX06776116,BR0002,DLR0029,Tat-M188,1534026,2,DT02795,9,6,2019,Seats,Deccan Motors,Trailblazer Auto
TX06776117,BR0007,DLR0013,BMW-M1,1432962,3,DT04886,23,12,2023,Brakes,Crestline Motors,Momentum Car Hub
TX06776118,BR0013,DLR0016,Hon-M218,895425,1,DT00710,5,10,2019,Tyres,Trinity Auto World,Royal Wheels Dealership
TX06776119,BR0003,DLR0008,Hyu-M158,1030353,1,DT04150,7,9,2021,Brakes,Wiesmann Motors,AutoNova Sales
TX06776120,BR0015,DLR0005,BMW-M1,127663,4,DT04528,28,11,2020,Brakes,Torque Wheel Motors,Prestige Auto Dealers
TX06776121,BR0001,DLR0003,Hyu-M158,372816,2,DT04467,28,4,2020,Brakes,AC Cars Motors,Saab Motors
TX06776122,BR0008,DLR0016,Hon-M218,904010,3,DT01319,20,8,2023,Seats,Redline Auto Zone,Royal Wheels Dealership
TX06776123,BR0005,DLR0012,Hon-M218,1326131,1,DT03884,19,6,2020,Brakes,Imperial Auto House,Axis AutoMart
TX06776124,BR0003,DLR0021,Tat-M188,1382579,4,DT04167,21,3,2023,Brakes,Wiesmann Motors,Cityscape Dealers
TX06776125,BR0002,DLR0025,Hyu-M158,965540,3,DT03325,18,3,2023,Brakes,Deccan Motors,Revo Auto Partners
TX06776126,BR0008,DLR0013,BMW-M1,739580,5,DT01367,20,8,2022,Tyres,Redline Auto Zone,Momentum Car Hub
TX06776127,BR0016,DLR0017,Tat-M188,470504,5,DT01024,19,5,2020,Brakes,BlueSky Car Lounge,Nimbus Motors
TX06776128,BR0012,DLR0007,BMW-M1,14815,3,DT02303,17,5,2019,Steering,Falcon Auto Sales,Torque Traders
TX06776129,BR0003,DLR0025,Hon-M218,442854,2,DT02308,20,2,2023,Tyres,Wiesmann Motors,Revo Auto Partners
TX06776130,BR0002,DLR0007,BMW-M1,1156289,1,DT02337,15,11,2022,Seats,Deccan Motors,Torque Traders
TX06776131,BR0014,DLR0009,Ren-M128,1037922,1,DT04076,11,3,2020,Brakes,Elite Drive Showroom,PrimeDrive Dealership
TX06776132,BR0013,DLR0020,Hyu-M158,1595001,1,DT03919,7,5,2020,Steering,Trinity Auto World,HyperDrive Car Trade
TX06776133,BR0007,DLR0010,Tat-M188,699089,4,DT01817,5,7,2019,Brakes,Crestline Motors,DriveMax Motors
TX06776134,BR0016,DLR0006,Tat-M188,1690781,1,DT03147,23,5,2023,Steering,BlueSky Car Lounge,EcoDrive Dealership
TX06776135,BR0003,DLR0020,Tat-M188,1473098,3,DT01929,16,12,2019,Tyres,Wiesmann Motors,HyperDrive Car Trade
TX06776136,BR0015,DLR0013,Hon-M218,1661487,1,DT04825,17,12,2021,Steering,Torque Wheel Motors,Momentum Car Hub
