Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX11537695,BR0001,DLR0008,Ren-M128,829051,2,DT00697,2,10,2019,Brakes,AC Cars Motors,AutoNova Sales
TX11537696,BR0001,DLR0030,Tat-M188,1529588,2,DT02123,10,6,2019,Seats,AC Cars Motors,Pulse Car Hub
TX11537697,BR0002,DLR0025,Tat-M188,1181091,3,DT03547,27,5,2022,Engine,Deccan Motors,Revo Auto Partners
TX11537698,BR0008,DLR0027,BMW-M1,1150342,2,DT03906,5,9,2020,Seats,Redline Auto Zone,DriveIQ Showroom
TX11537699,BR0003,DLR0025,Tat-M188,1856827,3,DT00828,20,12,2023,Engine,Wiesmann Motors,Revo Auto Partners
TX11537700,BR0006,DLR0020,BMW-M1,45819,4,DT04499,17,1,2020,Steering,Zenith Auto Hub,HyperDrive Car Trade
TX11537701,BR0010,DLR0011,Ren-M128,375066,2,DT00633,9,5,2020,Seats,Nexa Auto Gallery,Grand Auto Plaza
TX11537702,BR0006,DLR0012,Ren-M128,1266234,5,DT02480,3,1,2023,Steering,Zenith Auto Hub,Axis AutoMart
TX11537703,BR0016,DLR0016,BMW-M1,964843,4,DT01376,7,4,2023,Tyres,BlueSky Car Lounge,Royal Wheels Dealership
TX11537704,BR0015,DLR0021,Tat-M188,889976,4,DT04600,8,12,2022,Engine,Torque Wheel Motors,Cityscape Dealers
TX11537705,BR0014,DLR0020,Hyu-M158,90158,1,DT03397,7,12,2023,Seats,Elite Drive Showroom,HyperDrive Car Trade
TX11537706,BR0008,DLR0002,Hyu-M158,1468705,3,DT00011,22,4,2019,Seats,Redline Auto Zone,Subaru Motors
TX11537707,BR0008,DLR0026,Hyu-M158,658998,4,DT01043,19,12,2022,Tyres,Redline Auto Zone,Urban Gears Dealers
TX11537708,BR0014,DLR0013,BMW-M1,1703383,1,DT02406,16,4,2023,Brakes,Elite Drive Showroom,Momentum Car Hub
TX11537709,BR0008,DLR0016,BMW-M1,930176,1,DT01754,11,9,2019,Steering,Redline Auto Zone,Royal Wheels Dealership
TX11537710,BR0006,DLR0027,Hon-M218,413832,5,DT01877,23,2,2019,Seats,Zenith Auto Hub,DriveIQ Showroom
TX11537711,BR0009,DLR0004,Hyu-M158,1606697,3,DT01651,16,3,2022,Engine,Fusion Car Center,Messerschmitt Motors
TX11537712,BR0015,DLR0011,Hon-M218,1575822,2,DT01476,14,2,2023,Tyres,Torque Wheel Motors,Grand Auto Plaza
TX11537713,BR0003,DLR0013,Hon-M218,1710020,3,DT01447,3,2,2022,Tyres,Wiesmann Motors,Momentum Car Hub
TX11537714,BR0012,DLR0001,Ren-M128,83539,1,DT01905,14,7,2020,Engine,Falcon Auto Sales,AC Cars Motors
TX11537715,BR0016,DLR0028,Hon-M218,133255,5,DT03812,13,8,2021,Seats,BlueSky Car Lounge,Autograph Motors
TX11537716,BR0003,DLR0024,Tat-M188,133149,3,DT00930,11,5,2023,Steering,Wiesmann Motors,Orbit Auto Dealers
TX11537717,BR0006,DLR0014,BMW-M1,743178,4,DT02918,1,10,2022,Tyres,Zenith Auto Hub,TrueMotion Dealers
TX11537718,BR0009,DLR0002,Ren-M128,1016693,3,DT03600,22,7,2019,Engine,Fusion Car Center,Subaru Motors
TX11537719,BR0004,DLR0024,Tat-M188,1428222,2,DT04821,21,12,2019,Engine,Velocity Auto Mall,Orbit Auto Dealers
TX11537720,BR0008,DLR0017,Tat-M188,1122392,4,DT03635,6,3,2021,Steering,Redline Auto Zone,Nimbus Motors
TX11537721,BR0002,DLR0022,Tat-M188,269706,4,DT04548,8,9,2023,Engine,Deccan Motors,Skyline Wheels
TX11537722,BR0006,DLR0021,Tat-M188,347979,4,DT04740,9,8,2021,Tyres,Zenith Auto Hub,Cityscape Dealers
TX11537723,BR0002,DLR0003,Hyu-M158,574252,5,DT04814,27,10,2019,Seats,Deccan Motors,Saab Motors
TX11537724,BR0008,DLR0014,Hon-M218,1672442,1,DT04119,16,10,2022,Tyres,Redline Auto Zone,TrueMotion Dealers
TX11537725,BR0010,DLR0026,Ren-M128,1221370,1,DT00211,18,10,2022,Brakes,Nexa Auto Gallery,Urban Gears Dealers
TX11537726,BR0015,DLR0026,Hon-M218,668920,3,DT01868,4,11,2019,Seats,Torque Wheel Motors,Urban Gears Dealers
TX11537727,BR0001,DLR0020,BMW-M1,796840,2,DT02158,3,9,2022,Engine,AC Cars Motors,HyperDrive Car Trade
TX11537728,BR0010,DLR0011,BMW-M1,275119,1,DT00007,3,10,2023,Engine,Nexa Auto Gallery,Grand Auto Plaza
TX11537729,BR0001,DLR0008,Hyu-M158,650655,5,DT04600,14,6,2019,Tyres,AC Cars Motors,AutoNova Sales
TX11537730,BR0004,DLR0002,Ren-M128,1741015,3,DT04817,22,5,2022,Seats,Velocity Auto Mall,Subaru Motors
TX11537731,BR0008,DLR0020,BMW-M1,1128480,2,DT03530,26,7,2022,Seats,Redline Auto Zone,HyperDrive Car Trade
TX11537732,BR0010,DLR0004,Hyu-M158,1123520,4,DT00924,19,8,2023,Seats,Nexa Auto Gallery,Messerschmitt Motors
TX11537733,BR0011,DLR0028,Ren-M128,1086078,4,DT01159,7,11,2019,Steering,Glide Motors,Autograph Motors
TX11537734,BR0016,DLR0013,Hon-M218,719936,4,DT01164,2,3,2023,Engine,BlueSky Car Lounge,Momentum Car Hub
TX11537735,BR0015,DLR0014,Tat-M188,1987827,3,DT01699,18,4,2020,Engine,Torque Wheel Motors,TrueMotion Dealers
TX11537736,BR0014,DLR0026,Ren-M128,1693052,3,DT03822,22,11,2020,Steering,Elite Drive Showroom,Urban Gears Dealers
TX11537737,BR0015,DLR0022,Hyu-M158,1395021,2,DT00873,14,9,2023,Tyres,Torque Wheel Motors,Skyline Wheels
