Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX01648243,BR0003,DLR0001,Hyu-M158,71652,2,DT03415,6,2,2020,Steering,Wiesmann Motors,AC Cars Motors
TX01648244,BR0013,DLR0028,BMW-M1,82133,2,DT00784,12,10,2020,Seats,Trinity Auto World,Autograph Motors
TX01648245,BR0006,DLR0012,Ren-M128,204304,3,DT04036,18,8,2021,Steering,Zenith Auto Hub,Axis AutoMart
TX01648246,BR0001,DLR0018,Ren-M128,543109,2,DT03843,9,5,2023,Steering,AC Cars Motors,Ignite Motors
TX01648247,BR0012,DLR0002,Hyu-M158,669677,1,DT01130,17,12,2022,Engine,Falcon Auto Sales,Subaru Motors
TX01648248,BR0016,DLR0023,Ren-M128,1522798,3,DT01208,26,9,2022,Engine,BlueSky Car Lounge,Legendary Auto Group
TX01648249,BR0014,DLR0028,Ren-M128,1663289,3,DT02878,6,11,2021,Tyres,Elite Drive Showroom,Autograph Motors
TX01648250,BR0012,DLR0005,Hon-M218,1640408,2,DT02602,11,3,2019,Engine,Falcon Auto Sales,Prestige Auto Dealers
TX01648251,BR0009,DLR0009,Tat-M188,1351558,4,DT02289,10,8,2019,Seats,Fusion Car Center,PrimeDrive Dealership
TX01648252,BR0003,DLR0023,Hyu-M158,370419,5,DT01261,13,9,2020,Engine,Wiesmann Motors,Legendary Auto Group
TX01648253,BR0003,DLR0023,Tat-M188,547229,2,DT02051,10,10,2022,Tyres,Wiesmann Motors,Legendary Auto Group
TX01648254,BR0014,DLR0004,Hon-M218,1251546,3,DT01082,17,4,2020,Engine,Elite Drive Showroom,Messerschmitt Motors
TX01648255,BR0007,DLR0014,Tat-M188,352600,2,DT01087,1,3,2022,Tyres,Crestline Motors,TrueMotion Dealers
TX01648256,BR0002,DLR0014,Tat-M188,101043,1,DT00955,12,8,2019,Engine,Deccan Motors,TrueMotion Dealers
TX01648257,BR0002,DLR0006,Hyu-M158,820665,3,DT04415,7,7,2023,Seats,Deccan Motors,EcoDrive Dealership
TX01648258,BR0003,DLR0001,Ren-M128,1421251,4,DT04333,6,4,2019,Engine,Wiesmann Motors,AC Cars Motors
TX01648259,BR0012,DLR0017,Hyu-M158,923378,4,DT03119,4,7,2020,Steering,Falcon Auto Sales,Nimbus Motors
