Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX06959245,BR0004,DLR0019,Tat-M188,570201,5,DT03557,9,6,2023,Tyres,Velocity Auto Mall,Fusion AutoPoint
TX06959246,BR0002,DLR0011,Ren-M128,200734,5,DT03939,15,10,2020,Engine,Deccan Motors,Grand Auto Plaza
TX06959247,BR0004,DLR0008,Hon-M218,899451,3,DT00629,24,7,2020,Tyres,Velocity Auto Mall,AutoNova Sales
TX06959248,BR0004,DLR0020,Ren-M128,1461689,3,DT00410,8,10,2021,Steering,Velocity Auto Mall,HyperDrive Car Trade
TX06959249,BR0006,DLR0020,Hyu-M158,346019,2,DT00907,16,10,2022,Seats,Zenith Auto Hub,HyperDrive Car Trade
TX06959250,BR0002,DLR0013,Hon-M218,1793811,5,DT03398,16,11,2021,Seats,Deccan Motors,Momentum Car Hub
TX06959251,BR0010,DLR0007,BMW-M1,980858,3,DT02791,2,9,2020,Steering,Nexa Auto Gallery,Torque Traders
TX06959252,BR0016,DLR0016,Hon-M218,1963512,3,DT00665,2,2,2020,Steering,BlueSky Car Lounge,Royal Wheels Dealership
TX06959253,BR0001,DLR0022,Hon-M218,269966,3,DT04551,4,4,2021,Steering,AC Cars Motors,Skyline Wheels
TX06959254,BR0016,DLR0022,Tat-M188,765679,4,DT02757,13,12,2020,Brakes,BlueSky Car Lounge,Skyline Wheels
TX06959255,BR0007,DLR0007,Ren-M128,727611,2,DT03930,27,6,2020,Brakes,Crestline Motors,Torque Traders
TX06959256,BR0007,DLR0014,Hyu-M158,1671047,2,DT01470,7,6,2021,Brakes,Crestline Motors,TrueMotion Dealers
TX06959257,BR0001,DLR0004,Hyu-M158,1362687,2,DT00307,7,12,2019,Tyres,AC Cars Motors,Messerschmitt Motors
TX06959258,BR0006,DLR0007,Hyu-M158,77472,1,DT04915,8,11,2021,Tyres,Zenith Auto Hub,Torque Traders
TX06959259,BR0006,DLR0029,Tat-M188,1803682,3,DT01788,27,6,2020,Steering,Zenith Auto Hub,Trailblazer Auto
TX06959260,BR0010,DLR0025,BMW-M1,680305,1,DT00689,13,1,2019,Seats,Nexa Auto Gallery,Revo Auto Partners
TX06959261,BR0005,DLR0029,Tat-M188,846843,1,DT04606,16,6,2019,Tyres,Imperial Auto House,Trailblazer Auto
TX06959262,BR0016,DLR0003,Hon-M218,1572188,2,DT00811,28,6,2021,Steering,BlueSky Car Lounge,Saab Motors
TX06959263,BR0002,DLR0029,Hon-M218,251702,1,DT03366,28,9,2021,Seats,Deccan Motors,Trailblazer Auto
TX06959264,BR0014,DLR0023,Tat-M188,654371,1,DT01153,3,4,2021,Steering,Elite Drive Showroom,Legendary Auto Group
TX06959265,BR0013,DLR0005,Hyu-M158,927652,1,DT03657,23,4,2019,Tyres,Trinity Auto World,Prestige Auto Dealers
TX06959266,BR0003,DLR0009,Ren-M128,29009,4,DT02185,24,2,2021,Steering,Wiesmann Motors,PrimeDrive Dealership
TX06959267,BR0008,DLR0004,Hyu-M158,1749754,2,DT01323,6,6,2020,Seats,Redline Auto Zone,Messerschmitt Motors
TX06959268,BR0014,DLR0018,Ren-M128,1043584,3,DT03304,11,10,2019,Engine,Elite Drive Showroom,Ignite Motors
TX06959269,BR0007,DLR0028,BMW-M1,179801,2,DT02269,19,7,2023,Engine,Crestline Motors,Autograph Motors
TX06959270,BR0011,DLR0002,Tat-M188,1049666,4,DT01735,14,7,2021,Brakes,Glide Motors,Subaru Motors
TX06959271,BR0006,DLR0026,Tat-M188,1426957,1,DT00254,12,7,2020,Tyres,Zenith Auto Hub,Urban Gears Dealers
TX06959272,BR0001,DLR0030,Hyu-M158,962204,1,DT00045,20,12,2023,Brakes,AC Cars Motors,Pulse Car Hub
TX06959273,BR0001,DLR0024,Hon-M218,1885992,5,DT04120,9,9,2023,Steering,AC Cars Motors,Orbit Auto Dealers
TX06959274,BR0016,DLR0006,Tat-M188,1888583,1,DT00746,21,9,2023,Steering,BlueSky Car Lounge,EcoDrive Dealership
TX06959275,BR0005,DLR0017,Ren-M128,180361,4,DT04684,18,5,2020,Brakes,Imperial Auto House,Nimbus Motors
TX06959276,BR0001,DLR0005,Hyu-M158,866069,4,DT02390,5,9,2021,Seats,AC Cars Motors,Prestige Auto Dealers
TX06959277,BR0013,DLR0024,Hon-M218,1041919,5,DT02466,9,3,2022,Seats,Trinity Auto World,Orbit Auto Dealers
TX06959278,BR0008,DLR0021,Hon-M218,1544955,5,DT02297,16,10,2023,Steering,Redline Auto Zone,Cityscape Dealers
TX06959279,BR0008,DLR0021,Ren-M128,1909025,2,DT04903,22,9,2019,Brakes,Redline Auto Zone,Cityscape Dealers
TX06959280,BR0011,DLR0003,Hyu-M158,675991,3,DT01822,20,1,2019,Tyres,Glide Motors,Saab Motors
