Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX12453385,BR0007,DLR0009,BMW-M1,809974,2,DT04444,1,11,2019,Engine,Crestline Motors,PrimeDrive Dealership
TX12453386,BR0012,DLR0023,Hyu-M158,1402168,5,DT03352,18,10,2021,Brakes,Falcon Auto Sales,Legendary Auto Group
TX12453387,BR0001,DLR0028,Hon-M218,1555382,1,DT04707,23,6,2021,Brakes,AC Cars Motors,Autograph Motors
TX12453388,BR0004,DLR0013,Tat-M188,804611,2,DT01338,16,10,2019,Tyres,Velocity Auto Mall,Momentum Car Hub
TX12453389,BR0010,DLR0013,BMW-M1,957435,2,DT01456,13,12,2019,Tyres,Nexa Auto Gallery,Momentum Car Hub
TX12453390,BR0007,DLR0011,Hyu-M158,28973,4,DT01975,28,9,2021,Engine,Crestline Motors,Grand Auto Plaza
TX12453391,BR0012,DLR0022,BMW-M1,508662,2,DT02479,15,11,2022,Brakes,Falcon Auto Sales,Skyline Wheels
TX12453392,BR0015,DLR0011,Hyu-M158,1414010,4,DT02660,19,1,2020,Brakes,Torque Wheel Motors,Grand Auto Plaza
TX12453393,BR0001,DLR0016,Hon-M218,1360972,2,DT03810,4,9,2021,Engine,AC Cars Motors,Royal Wheels Dealership
TX12453394,BR0012,DLR0023,Ren-M128,709132,3,DT04972,19,11,2021,Steering,Falcon Auto Sales,Legendary Auto Group
TX12453395,BR0005,DLR0024,Hon-M218,1003918,5,DT00272,9,3,2023,Seats,Imperial Auto House,Orbit Auto Dealers
TX12453396,BR0002,DLR0003,Hon-M218,796864,3,DT01140,22,2,2022,Steering,Deccan Motors,Saab Motors
TX12453397,BR0014,DLR0021,Ren-M128,1333570,2,DT03762,28,6,2021,Tyres,Elite Drive Showroom,Cityscape Dealers
TX12453398,BR0004,DLR0026,Hon-M218,1699401,5,DT02871,9,9,2023,Engine,Velocity Auto Mall,Urban Gears Dealers
TX12453399,BR0015,DLR0008,Ren-M128,1824645,3,DT02344,22,4,2020,Tyres,Torque Wheel Motors,AutoNova Sales
TX12453400,BR0007,DLR0023,Hon-M218,560422,5,DT04085,23,12,2020,Steering,Crestline Motors,Legendary Auto Group
TX12453401,BR0007,DLR0002,Ren-M128,1464920,1,DT00404,25,4,2021,Tyres,Crestline Motors,Subaru Motors
TX12453402,BR0012,DLR0027,Ren-M128,1922052,1,DT02754,22,1,2019,Tyres,Falcon Auto Sales,DriveIQ Showroom
TX12453403,BR0003,DLR0003,Ren-M128,1480873,3,DT04718,28,3,2020,Steering,Wiesmann Motors,Saab Motors
TX12453404,BR0015,DLR0017,Ren-M128,829621,5,DT03062,5,12,2020,Tyres,Torque Wheel Motors,Nimbus Motors
TX12453405,BR0004,DLR0018,Hyu-M158,966551,1,DT00491,13,8,2022,Brakes,Velocity Auto Mall,Ignite Motors
TX12453406,BR0006,DLR0004,Hon-M218,1129914,5,DT01200,2,8,2022,Brakes,Zenith Auto Hub,Messerschmitt Motors
TX12453407,BR0001,DLR0021,Hyu-M158,630960,5,DT03961,8,10,2023,Brakes,AC Cars Motors,Cityscape Dealers
TX12453408,BR0014,DLR0022,Ren-M128,1410324,3,DT03734,27,12,2021,Engine,Elite Drive Showroom,Skyline Wheels
TX12453409,BR0003,DLR0029,Hyu-M158,1781121,1,DT01225,19,1,2022,Seats,Wiesmann Motors,Trailblazer Auto
TX12453410,BR0001,DLR0020,Ren-M128,665916,1,DT00305,11,6,2023,Engine,AC Cars Motors,HyperDrive Car Trade
TX12453411,BR0008,DLR0029,Hon-M218,923367,2,DT03830,5,12,2021,Engine,Redline Auto Zone,Trailblazer Auto
TX12453412,BR0004,DLR0001,Ren-M128,307177,3,DT01286,6,5,2022,Seats,Velocity Auto Mall,AC Cars Motors
TX12453413,BR0004,DLR0013,Tat-M188,377549,3,DT04110,25,3,2019,Steering,Velocity Auto Mall,Momentum Car Hub
TX12453414,BR0011,DLR0020,Tat-M188,405783,4,DT01156,11,8,2020,Engine,Glide Motors,HyperDrive Car Trade
TX12453415,BR0007,DLR0029,BMW-M1,1370384,3,DT01069,1,4,2022,Tyres,Crestline Motors,Trailblazer Auto
