Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX02197657,BR0002,DLR0010,Hyu-M158,1380827,1,DT02907,28,2,2021,Engine,Deccan Motors,DriveMax Motors
TX02197658,BR0005,DLR0017,Ren-M128,1179260,1,DT03260,4,6,2019,Tyres,Imperial Auto House,Nimbus Motors
TX02197659,BR0002,DLR0023,Tat-M188,1747260,2,DT00968,20,8,2020,Steering,Deccan Motors,Legendary Auto Group
TX02197660,BR0012,DLR0005,Ren-M128,130778,2,DT03332,27,10,2020,Tyres,Falcon Auto Sales,Prestige Auto Dealers
TX02197661,BR0012,DLR0012,Tat-M188,1003371,3,DT00782,8,3,2023,Engine,Falcon Auto Sales,Axis AutoMart
TX02197662,BR0006,DLR0014,Hon-M218,353827,2,DT03521,19,12,2020,Steering,Zenith Auto Hub,TrueMotion Dealers
TX02197663,BR0008,DLR0006,Hon-M218,642858,3,DT03537,24,1,2021,Engine,Redline Auto Zone,EcoDrive Dealership
TX02197664,BR0008,DLR0030,Hon-M218,1228834,4,DT04181,5,5,2019,Seats,Redline Auto Zone,Pulse Car Hub
TX02197665,BR0011,DLR0024,Hon-M218,1579305,5,DT04242,3,9,2019,Steering,Glide Motors,Orbit Auto Dealers
TX02197666,BR0001,DLR0020,Ren-M128,124894,3,DT02778,19,1,2022,Steering,AC Cars Motors,HyperDrive Car Trade
TX02197667,BR0014,DLR0012,Ren-M128,1043491,1,DT01463,10,2,2021,Steering,Elite Drive Showroom,Axis AutoMart
TX02197668,BR0002,DLR0020,Hyu-M158,83957,2,DT04435,24,11,2020,Tyres,Deccan Motors,HyperDrive Car Trade
TX02197669,BR0013,DLR0029,Hyu-M158,789970,5,DT02489,28,11,2019,Seats,Trinity Auto World,Trailblazer Auto
TX02197670,BR0003,DLR0007,Hyu-M158,1094569,2,DT03304,27,11,2022,Engine,Wiesmann Motors,Torque Traders
TX02197671,BR0008,DLR0028,Hyu-M158,382925,4,DT04595,7,9,2023,Engine,Redline Auto Zone,Autograph Motors
TX02197672,BR0011,DLR0014,Hyu-M158,72468,3,DT03109,5,5,2022,Brakes,Glide Motors,TrueMotion Dealers
TX02197673,BR0010,DLR0017,Hon-M218,1266284,1,DT01989,10,11,2021,Engine,Nexa Auto Gallery,Nimbus Motors
TX02197674,BR0001,DLR0011,Tat-M188,1990418,5,DT00941,14,9,2023,Tyres,AC Cars Motors,Grand Auto Plaza
TX02197675,BR0011,DLR0009,Hon-M218,1826877,3,DT04303,21,9,2023,Steering,Glide Motors,PrimeDrive Dealership
TX02197676,BR0011,DLR0016,Hyu-M158,1548407,3,DT04769,1,7,2023,Tyres,Glide Motors,Royal Wheels Dealership
TX02197677,BR0008,DLR0002,Hyu-M158,237202,5,DT04459,11,5,2021,Seats,Redline Auto Zone,Subaru Motors
TX02197678,BR0008,DLR0005,Hyu-M158,1274973,1,DT02301,9,2,2022,Tyres,Redline Auto Zone,Prestige Auto Dealers
