Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX13185937,BR0015,DLR0026,Hyu-M158,374889,3,DT00080,1,10,2019,Brakes,Torque Wheel Motors,Urban Gears Dealers
TX13185938,BR0015,DLR0018,BMW-M1,1368579,5,DT02508,28,2,2019,Steering,Torque Wheel Motors,Ignite Motors
TX13185939,BR0015,DLR0023,BMW-M1,868952,1,DT00922,21,4,2021,Tyres,Torque Wheel Motors,Legendary Auto Group
TX13185940,BR0004,DLR0007,BMW-M1,1488824,5,DT02850,11,11,2022,Steering,Velocity Auto Mall,Torque Traders
TX13185941,BR0016,DLR0013,Tat-M188,729699,1,DT01333,9,6,2023,Brakes,BlueSky Car Lounge,Momentum Car Hub
TX13185942,BR0011,DLR0010,Hon-M218,1688074,3,DT03704,20,12,2023,Steering,Glide Motors,DriveMax Motors
TX13185943,BR0001,DLR0023,Hon-M218,1106448,5,DT02016,19,2,2021,Brakes,AC Cars Motors,Legendary Auto Group
TX13185944,BR0001,DLR0026,Ren-M128,1784936,3,DT02587,25,5,2023,Engine,AC Cars Motors,Urban Gears Dealers
TX13185945,BR0004,DLR0026,Hyu-M158,923556,5,DT00426,19,4,2022,Steering,Velocity Auto Mall,Urban Gears Dealers
TX13185946,BR0016,DLR0018,Tat-M188,952377,1,DT00161,3,9,2019,Seats,BlueSky Car Lounge,Ignite Motors
TX13185947,BR0005,DLR0012,Tat-M188,262113,4,DT04712,17,8,2023,Brakes,Imperial Auto House,Axis AutoMart
TX13185948,BR0010,DLR0012,Hyu-M158,356282,1,DT04414,3,8,2023,Engine,Nexa Auto Gallery,Axis AutoMart
TX13185949,BR0007,DLR0018,BMW-M1,812881,5,DT00433,18,11,2022,Steering,Crestline Motors,Ignite Motors
TX13185950,BR0006,DLR0010,BMW-M1,1483358,5,DT02995,14,9,2020,Brakes,Zenith Auto Hub,DriveMax Motors
TX13185951,BR0002,DLR0010,Hyu-M158,923025,3,DT01948,21,4,2020,Tyres,Deccan Motors,DriveMax Motors
TX13185952,BR0003,DLR0028,Hyu-M158,1804823,2,DT03569,7,3,2023,Engine,Wiesmann Motors,Autograph Motors
TX13185953,BR0013,DLR0004,BMW-M1,475447,1,DT01748,13,2,2020,Engine,Trinity Auto World,Messerschmitt Motors
TX13185954,BR0013,DLR0007,Hon-M218,1765935,2,DT02117,27,2,2020,Engine,Trinity Auto World,Torque Traders
TX13185955,BR0005,DLR0004,Tat-M188,1736602,1,DT03891,20,9,2020,Engine,Imperial Auto House,Messerschmitt Motors
TX13185956,BR0006,DLR0021,BMW-M1,1374192,1,DT01881,23,8,2022,Steering,Zenith Auto Hub,Cityscape Dealers
TX13185957,BR0016,DLR0027,BMW-M1,1142922,4,DT04328,18,12,2020,Brakes,BlueSky Car Lounge,DriveIQ Showroom
TX13185958,BR0008,DLR0026,Tat-M188,73291,2,DT03207,15,3,2022,Steering,Redline Auto Zone,Urban Gears Dealers
TX13185959,BR0012,DLR0013,BMW-M1,1364739,1,DT03085,20,2,2019,Brakes,Falcon Auto Sales,Momentum Car Hub
TX13185960,BR0008,DLR0018,BMW-M1,15574,5,DT01538,6,3,2019,Engine,Redline Auto Zone,Ignite Motors
TX13185961,BR0016,DLR0005,Hyu-M158,1817576,5,DT01036,16,2,2021,Tyres,BlueSky Car Lounge,Prestige Auto Dealers
