Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX19595767,BR0005,DLR0028,Hon-M218,1877347,1,DT02768,27,3,2021,Steering,Imperial Auto House,Autograph Motors
TX19595768,BR0005,DLR0003,Tat-M188,1886490,4,DT01886,1,8,2020,Tyres,Imperial Auto House,Saab Motors
TX19595769,BR0001,DLR0026,Hyu-M158,644478,2,DT02743,8,7,2019,Engine,AC Cars Motors,Urban Gears Dealers
TX19595770,BR0002,DLR0020,Tat-M188,1371903,2,DT00765,5,10,2021,Seats,Deccan Motors,HyperDrive Car Trade
TX19595771,BR0007,DLR0004,Tat-M188,1241607,4,DT02917,27,12,2020,Seats,Crestline Motors,Messerschmitt Motors
TX19595772,BR0015,DLR0005,Hyu-M158,1773516,2,DT03298,12,1,2019,Seats,Torque Wheel Motors,Prestige Auto Dealers
TX19595773,BR0015,DLR0015,Ren-M128,31700,4,DT04108,7,4,2021,Brakes,Torque Wheel Motors,Vroom Auto Sales
TX19595774,BR0011,DLR0027,Hyu-M158,1110236,4,DT03911,2,1,2023,Brakes,Glide Motors,DriveIQ Showroom
TX19595775,BR0005,DLR0004,Ren-M128,1660090,3,DT04536,21,9,2023,Tyres,Imperial Auto House,Messerschmitt Motors
TX19595776,BR0003,DLR0022,Hyu-M158,256422,4,DT02373,6,4,2019,Brakes,Wiesmann Motors,Skyline Wheels
TX19595777,BR0013,DLR0011,BMW-M1,1854789,3,DT03671,2,1,2023,Steering,Trinity Auto World,Grand Auto Plaza
TX19595778,BR0005,DLR0001,Hon-M218,383716,4,DT01891,8,1,2022,Brakes,Imperial Auto House,AC Cars Motors
TX19595779,BR0010,DLR0002,Tat-M188,396737,4,DT04226,12,6,2020,Tyres,Nexa Auto Gallery,Subaru Motors
TX19595780,BR0014,DLR0022,BMW-M1,1411543,3,DT03075,2,3,2023,Brakes,Elite Drive Showroom,Skyline Wheels
TX19595781,BR0004,DLR0014,Tat-M188,70484,3,DT01016,26,5,2021,Tyres,Velocity Auto Mall,TrueMotion Dealers
TX19595782,BR0008,DLR0005,Hon-M218,1708224,1,DT02653,13,5,2023,Engine,Redline Auto Zone,Prestige Auto Dealers
TX19595783,BR0012,DLR0022,Ren-M128,1423491,2,DT03889,2,1,2020,Engine,Falcon Auto Sales,Skyline Wheels
TX19595784,BR0016,DLR0023,Hon-M218,1871325,1,DT01350,8,9,2021,Brakes,BlueSky Car Lounge,Legendary Auto Group
TX19595785,BR0012,DLR0005,Tat-M188,723069,4,DT03795,27,4,2022,Brakes,Falcon Auto Sales,Prestige Auto Dealers
TX19595786,BR0005,DLR0015,Hon-M218,1436976,1,DT01491,24,3,2019,Engine,Imperial Auto House,Vroom Auto Sales
TX19595787,BR0015,DLR0010,Ren-M128,493272,3,DT03343,4,10,2021,Seats,Torque Wheel Motors,DriveMax Motors
TX19595788,BR0001,DLR0022,Ren-M128,1632647,5,DT03854,23,9,2019,Steering,AC Cars Motors,Skyline Wheels
TX19595789,BR0001,DLR0004,BMW-M1,1499743,3,DT03961,4,9,2019,Tyres,AC Cars Motors,Messerschmitt Motors
TX19595790,BR0003,DLR0023,Tat-M188,598675,3,DT04510,18,11,2020,Seats,Wiesmann Motors,Legendary Auto Group
TX19595791,BR0002,DLR0001,Hon-M218,1040759,3,DT01339,15,9,2021,Brakes,Deccan Motors,AC Cars Motors
TX19595792,BR0002,DLR0001,Hon-M218,153347,3,DT00206,9,6,2022,Tyres,Deccan Motors,AC Cars Motors
TX19595793,BR0006,DLR0010,Tat-M188,1502172,5,DT03194,11,2,2023,Steering,Zenith Auto Hub,DriveMax Motors
TX19595794,BR0015,DLR0002,Hyu-M158,325191,4,DT03428,23,5,2019,Seats,Torque Wheel Motors,Subaru Motors
TX19595795,BR0009,DLR0005,Tat-M188,1630734,3,DT04390,27,5,2019,Tyres,Fusion Car Center,Prestige Auto Dealers
TX19595796,BR0002,DLR0028,Tat-M188,1044527,1,DT04741,2,1,2020,Engine,Deccan Motors,Autograph Motors
TX19595797,BR0009,DLR0022,Hyu-M158,1934072,4,DT01263,1,9,2019,Steering,Fusion Car Center,Skyline Wheels
TX19595798,BR0010,DLR0007,Hyu-M158,1380753,3,DT01047,14,7,2023,Brakes,Nexa Auto Gallery,Torque Traders
TX19595799,BR0010,DLR0023,Tat-M188,1225307,2,DT04459,16,5,2019,Tyres,Nexa Auto Gallery,Legendary Auto Group
TX19595800,BR0012,DLR0020,Ren-M128,1075687,4,DT00798,21,5,2020,Engine,Falcon Auto Sales,HyperDrive Car Trade
TX19595801,BR0011,DLR0022,Tat-M188,843877,5,DT00019,6,11,2023,Seats,Glide Motors,Skyline Wheels
TX19595802,BR0010,DLR0009,Hyu-M158,620970,2,DT03109,10,1,2020,Brakes,Nexa Auto Gallery,PrimeDrive Dealership
TX19595803,BR0011,DLR0030,Tat-M188,1194672,3,DT01287,23,1,2019,Steering,Glide Motors,Pulse Car Hub
TX19595804,BR0001,DLR0018,Hon-M218,1744157,4,DT03918,4,3,2019,Brakes,AC Cars Motors,Ignite Motors
TX19595805,BR0012,DLR0024,Ren-M128,1658036,2,DT01556,11,1,2020,Brakes,Falcon Auto Sales,Orbit Auto Dealers
TX19595806,BR0013,DLR0007,Hon-M218,1157358,4,DT04122,22,9,2020,Seats,Trinity Auto World,Torque Traders
TX19595807,BR0003,DLR0004,Hyu-M158,1548372,5,DT03880,20,12,2020,Steering,Wiesmann Motors,Messerschmitt Motors
TX19595808,BR0010,DLR0020,Tat-M188,270847,3,DT01644,18,12,2022,Brakes,Nexa Auto Gallery,HyperDrive Car Trade
TX19595809,BR0011,DLR0018,Ren-M128,137910,5,DT00041,23,3,2022,Steering,Glide Motors,Ignite Motors
TX19595810,BR0005,DLR0030,Tat-M188,1218119,5,DT01940,24,9,2023,Seats,Imperial Auto House,Pulse Car Hub
TX19595811,BR0011,DLR0026,BMW-M1,1820985,1,DT03509,11,2,2023,Steering,Glide Motors,Urban Gears Dealers
