Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX02380795,BR0012,DLR0016,Hon-M218,1782709,5,DT00957,7,9,2022,Seats,Falcon Auto Sales,Royal Wheels Dealership
TX02380796,BR0005,DLR0025,Hon-M218,42375,2,DT01267,10,11,2019,Seats,Imperial Auto House,Revo Auto Partners
TX02380797,BR0008,DLR0004,Tat-M188,733029,1,DT03657,19,8,2022,Engine,Redline Auto Zone,Messerschmitt Motors
TX02380798,BR0007,DLR0013,Hon-M218,1216020,4,DT03321,23,5,2023,Seats,Crestline Motors,Momentum Car Hub
TX02380799,BR0006,DLR0030,Hon-M218,1225849,2,DT03682,9,7,2021,Steering,Zenith Auto Hub,Pulse Car Hub
TX02380800,BR0007,DLR0008,Ren-M128,1516514,2,DT01784,7,7,2022,Steering,Crestline Motors,AutoNova Sales
TX02380801,BR0016,DLR0028,Tat-M188,755268,5,DT04486,5,7,2019,Engine,BlueSky Car Lounge,Autograph Motors
TX02380802,BR0008,DLR0014,Hon-M218,1408059,4,DT01995,10,4,2022,Engine,Redline Auto Zone,TrueMotion Dealers
TX02380803,BR0005,DLR0003,Hon-M218,252291,1,DT01470,5,12,2019,Tyres,Imperial Auto House,Saab Motors
TX02380804,BR0014,DLR0012,BMW-M1,1075094,4,DT00855,9,9,2020,Steering,Elite Drive Showroom,Axis AutoMart
TX02380805,BR0009,DLR0023,Tat-M188,1141118,5,DT03340,7,4,2019,Brakes,Fusion Car Center,Legendary Auto Group
TX02380806,BR0003,DLR0006,Hyu-M158,670022,1,DT04113,20,3,2021,Steering,Wiesmann Motors,EcoDrive Dealership
TX02380807,BR0009,DLR0026,BMW-M1,1861915,1,DT01539,14,12,2019,Tyres,Fusion Car Center,Urban Gears Dealers
TX02380808,BR0013,DLR0026,BMW-M1,1524374,2,DT00078,2,2,2021,Seats,Trinity Auto World,Urban Gears Dealers
TX02380809,BR0001,DLR0004,BMW-M1,1323145,3,DT01459,18,2,2023,Brakes,AC Cars Motors,Messerschmitt Motors
TX02380810,BR0006,DLR0009,Tat-M188,1986289,2,DT01966,10,10,2022,Brakes,Zenith Auto Hub,PrimeDrive Dealership
TX02380811,BR0005,DLR0013,BMW-M1,1360550,3,DT00921,10,11,2021,Tyres,Imperial Auto House,Momentum Car Hub
TX02380812,BR0015,DLR0008,BMW-M1,1607877,5,DT02250,9,2,2021,Seats,Torque Wheel Motors,AutoNova Sales
