Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX13735351,BR0011,DLR0019,Tat-M188,890816,2,DT03649,20,1,2020,Brakes,Glide Motors,Fusion AutoPoint
TX13735352,BR0002,DLR0013,Tat-M188,534296,2,DT00345,22,4,2023,Brakes,Deccan Motors,Momentum Car Hub
TX13735353,BR0012,DLR0023,Hyu-M158,379074,3,DT02639,8,7,2022,Tyres,Falcon Auto Sales,Legendary Auto Group
TX13735354,BR0006,DLR0025,Ren-M128,623946,5,DT03905,8,5,2020,Engine,Zenith Auto Hub,Revo Auto Partners
TX13735355,BR0001,DLR0020,BMW-M1,534693,3,DT03420,27,10,2021,Tyres,AC Cars Motors,HyperDrive Car Trade
TX13735356,BR0008,DLR0025,Ren-M128,338794,4,DT00367,1,10,2022,Steering,Redline Auto Zone,Revo Auto Partners
TX13735357,BR0005,DLR0003,Hon-M218,1575140,4,DT00068,6,7,2019,Tyres,Imperial Auto House,Saab Motors
TX13735358,BR0009,DLR0024,Hon-M218,1193544,2,DT01507,11,11,2023,Tyres,Fusion Car Center,Orbit Auto Dealers
TX13735359,BR0013,DLR0019,BMW-M1,714349,1,DT02978,25,4,2020,Seats,Trinity Auto World,Fusion AutoPoint
TX13735360,BR0010,DLR0003,Ren-M128,1629349,1,DT03172,3,12,2019,Tyres,Nexa Auto Gallery,Saab Motors
TX13735361,BR0007,DLR0012,Ren-M128,1280340,4,DT00246,17,11,2023,Seats,Crestline Motors,Axis AutoMart
TX13735362,BR0012,DLR0001,Hon-M218,1204245,3,DT03300,1,4,2019,Seats,Falcon Auto Sales,AC Cars Motors
TX13735363,BR0010,DLR0019,Ren-M128,503232,1,DT03071,15,11,2019,Seats,Nexa Auto Gallery,Fusion AutoPoint
TX13735364,BR0013,DLR0006,Hon-M218,785263,2,DT00525,6,10,2022,Seats,Trinity Auto World,EcoDrive Dealership
TX13735365,BR0009,DLR0024,Hon-M218,1286560,5,DT00280,11,1,2020,Engine,Fusion Car Center,Orbit Auto Dealers
TX13735366,BR0009,DLR0007,Hyu-M158,328039,2,DT02527,7,12,2022,Tyres,Fusion Car Center,Torque Traders
TX13735367,BR0008,DLR0029,Tat-M188,761327,2,DT00685,2,6,2021,Seats,Redline Auto Zone,Trailblazer Auto
TX13735368,BR0005,DLR0011,Tat-M188,128779,3,DT03071,25,9,2020,Steering,Imperial Auto House,Grand Auto Plaza
TX13735369,BR0009,DLR0004,Hon-M218,10837,4,DT01094,22,12,2023,Steering,Fusion Car Center,Messerschmitt Motors
TX13735370,BR0008,DLR0007,BMW-M1,958533,1,DT01335,9,11,2022,Seats,Redline Auto Zone,Torque Traders
TX13735371,BR0004,DLR0028,Hon-M218,47736,3,DT03272,7,9,2023,Engine,Velocity Auto Mall,Autograph Motors
TX13735372,BR0007,DLR0023,Ren-M128,219411,2,DT02531,9,11,2022,Steering,Crestline Motors,Legendary Auto Group
TX13735373,BR0010,DLR0019,Ren-M128,506673,4,DT01835,5,7,2020,Brakes,Nexa Auto Gallery,Fusion AutoPoint
TX13735374,BR0009,DLR0006,Tat-M188,1556325,2,DT03935,14,8,2019,Engine,Fusion Car Center,EcoDrive Dealership
TX13735375,BR0014,DLR0006,Hon-M218,1216030,4,DT01351,11,3,2022,Brakes,Elite Drive Showroom,EcoDrive Dealership
