Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX16482421,BR0009,DLR0021,Ren-M128,1789305,4,DT04415,9,11,2023,Brakes,Fusion Car Center,Cityscape Dealers
TX16482422,BR0004,DLR0022,Hon-M218,718157,1,DT04115,20,9,2022,Steering,Velocity Auto Mall,Skyline Wheels
TX16482423,BR0012,DLR0026,Tat-M188,712998,2,DT03442,25,12,2023,Steering,Falcon Auto Sales,Urban Gears Dealers
TX16482424,BR0003,DLR0024,Hyu-M158,960771,4,DT03655,5,3,2021,Brakes,Wiesmann Motors,Orbit Auto Dealers
TX16482425,BR0005,DLR0004,Tat-M188,1879986,2,DT01416,3,6,2021,Engine,Imperial Auto House,Messerschmitt Motors
TX16482426,BR0009,DLR0030,Tat-M188,147795,5,DT01168,1,8,2019,Steering,Fusion Car Center,Pulse Car Hub
TX16482427,BR0012,DLR0022,Ren-M128,1375811,4,DT03080,26,8,2020,Brakes,Falcon Auto Sales,Skyline Wheels
TX16482428,BR0013,DLR0024,Ren-M128,1683741,3,DT04251,25,9,2019,Brakes,Trinity Auto World,Orbit Auto Dealers
TX16482429,BR0013,DLR0011,Hyu-M158,1608509,2,DT02300,7,9,2023,Tyres,Trinity Auto World,Grand Auto Plaza
TX16482430,BR0012,DLR0008,Ren-M128,46735,1,DT01422,21,9,2023,Tyres,Falcon Auto Sales,AutoNova Sales
TX16482431,BR0014,DLR0025,Hyu-M158,810313,5,DT00887,23,10,2019,Steering,Elite Drive Showroom,Revo Auto Partners
TX16482432,BR0010,DLR0029,Ren-M128,1579339,4,DT01483,17,9,2020,Steering,Nexa Auto Gallery,Trailblazer Auto
TX16482433,BR0012,DLR0016,Tat-M188,1532127,3,DT04392,21,9,2022,Tyres,Falcon Auto Sales,Royal Wheels Dealership
TX16482434,BR0002,DLR0008,Ren-M128,815428,1,DT01262,8,10,2021,Brakes,Deccan Motors,AutoNova Sales
TX16482435,BR0009,DLR0010,Hon-M218,1517538,4,DT02688,17,1,2021,Engine,Fusion Car Center,DriveMax Motors
TX16482436,BR0012,DLR0024,Hyu-M158,264121,1,DT02740,5,11,2021,Steering,Falcon Auto Sales,Orbit Auto Dealers
TX16482437,BR0009,DLR0019,Hon-M218,1549350,1,DT02787,24,7,2019,Tyres,Fusion Car Center,Fusion AutoPoint
TX16482438,BR0004,DLR0011,Ren-M128,935357,3,DT00471,5,10,2022,Tyres,Velocity Auto Mall,Grand Auto Plaza
TX16482439,BR0013,DLR0010,BMW-M1,396732,1,DT00702,24,12,2021,Tyres,Trinity Auto World,DriveMax Motors
TX16482440,BR0009,DLR0007,Ren-M128,245222,5,DT00960,2,1,2021,Engine,Fusion Car Center,Torque Traders
TX16482441,BR0015,DLR0022,Ren-M128,1876481,2,DT01632,26,11,2019,Tyres,Torque Wheel Motors,Skyline Wheels
TX16482442,BR0015,DLR0009,BMW-M1,1583409,2,DT02233,27,6,2021,Engine,Torque Wheel Motors,PrimeDrive Dealership
TX16482443,BR0011,DLR0002,Ren-M128,1359437,5,DT00313,15,4,2022,Brakes,Glide Motors,Subaru Motors
TX16482444,BR0004,DLR0027,Ren-M128,862838,3,DT02420,7,3,2021,Engine,Velocity Auto Mall,DriveIQ Showroom
TX16482445,BR0002,DLR0007,Hyu-M158,1064557,1,DT00558,2,1,2023,Seats,Deccan Motors,Torque Traders
TX16482446,BR0016,DLR0029,Hyu-M158,177384,1,DT01068,4,11,2023,Brakes,BlueSky Car Lounge,Trailblazer Auto
TX16482447,BR0014,DLR0020,Tat-M188,295433,1,DT01310,3,8,2021,Seats,Elite Drive Showroom,HyperDrive Car Trade
TX16482448,BR0006,DLR0001,BMW-M1,1401458,5,DT02731,17,2,2021,Engine,Zenith Auto Hub,AC Cars Motors
TX16482449,BR0010,DLR0029,Hyu-M158,1348521,4,DT03938,8,11,2020,Seats,Nexa Auto Gallery,Trailblazer Auto
TX16482450,BR0001,DLR0007,BMW-M1,1438721,5,DT02535,25,2,2021,Tyres,AC Cars Motors,Torque Traders
TX16482451,BR0008,DLR0004,Hon-M218,275073,1,DT03651,27,2,2019,Brakes,Redline Auto Zone,Messerschmitt Motors
TX16482452,BR0015,DLR0010,Hon-M218,1136801,1,DT01153,25,1,2021,Brakes,Torque Wheel Motors,DriveMax Motors
TX16482453,BR0004,DLR0009,Tat-M188,1643088,1,DT01898,24,6,2019,Engine,Velocity Auto Mall,PrimeDrive Dealership
TX16482454,BR0004,DLR0018,Hon-M218,361118,4,DT00812,7,6,2022,Seats,Velocity Auto Mall,Ignite Motors
TX16482455,BR0005,DLR0014,Ren-M128,660495,5,DT03425,24,11,2021,Steering,Imperial Auto House,TrueMotion Dealers
TX16482456,BR0014,DLR0028,Tat-M188,868057,3,DT04920,1,8,2022,Tyres,Elite Drive Showroom,Autograph Motors
TX16482457,BR0011,DLR0028,Ren-M128,1875288,2,DT00534,20,11,2020,Brakes,Glide Motors,Autograph Motors
TX16482458,BR0015,DLR0008,Tat-M188,1868902,5,DT01904,3,9,2021,Brakes,Torque Wheel Motors,AutoNova Sales
TX16482459,BR0008,DLR0015,Ren-M128,506147,2,DT00718,9,5,2020,Engine,Redline Auto Zone,Vroom Auto Sales
TX16482460,BR0010,DLR0014,Hon-M218,1163064,2,DT03581,2,4,2023,Brakes,Nexa Auto Gallery,TrueMotion Dealers
TX16482461,BR0013,DLR0013,BMW-M1,1383133,2,DT02667,6,7,2023,Tyres,Trinity Auto World,Momentum Car Hub
TX16482462,BR0010,DLR0021,Hyu-M158,1549779,1,DT00267,1,1,2020,Steering,Nexa Auto Gallery,Cityscape Dealers
TX16482463,BR0008,DLR0010,Ren-M128,847377,2,DT01626,1,3,2020,Steering,Redline Auto Zone,DriveMax Motors
TX16482464,BR0016,DLR0012,Hon-M218,17646,4,DT02990,6,11,2020,Brakes,BlueSky Car Lounge,Axis AutoMart
TX16482465,BR0016,DLR0007,Ren-M128,75725,3,DT00491,23,5,2023,Engine,BlueSky Car Lounge,Torque Traders
TX16482466,BR0007,DLR0014,Hon-M218,1227053,3,DT02581,16,5,2023,Tyres,Crestline Motors,TrueMotion Dealers
TX16482467,BR0016,DLR0012,BMW-M1,1048713,1,DT02178,1,3,2020,Steering,BlueSky Car Lounge,Axis AutoMart
TX16482468,BR0015,DLR0023,Ren-M128,1069726,1,DT03221,13,3,2022,Brakes,Torque Wheel Motors,Legendary Auto Group
TX16482469,BR0015,DLR0025,Hon-M218,1427019,2,DT01855,3,5,2021,Engine,Torque Wheel Motors,Revo Auto Partners
TX16482470,BR0003,DLR0010,Ren-M128,1980694,4,DT03235,24,9,2019,Tyres,Wiesmann Motors,DriveMax Motors
TX16482471,BR0004,DLR0025,Tat-M188,899819,1,DT03075,13,7,2021,Brakes,Velocity Auto Mall,Revo Auto Partners
TX16482472,BR0009,DLR0021,Hon-M218,1112682,3,DT00843,13,3,2022,Brakes,Fusion Car Center,Cityscape Dealers
TX16482473,BR0005,DLR0019,Tat-M188,514442,4,DT00651,21,11,2022,Engine,Imperial Auto House,Fusion AutoPoint
TX16482474,BR0010,DLR0006,BMW-M1,182987,1,DT02791,22,8,2021,Engine,Nexa Auto Gallery,EcoDrive Dealership
TX16482475,BR0005,DLR0005,Ren-M128,1744298,1,DT00490,3,2,2021,Steering,Imperial Auto House,Prestige Auto Dealers
TX16482476,BR0002,DLR0018,Hon-M218,1082298,4,DT01092,10,6,2019,Steering,Deccan Motors,Ignite Motors
TX16482477,BR0013,DLR0025,Ren-M128,691649,5,DT02036,21,2,2019,Tyres,Trinity Auto World,Revo Auto Partners
TX16482478,BR0016,DLR0026,Tat-M188,237194,2,DT02505,14,8,2019,Steering,BlueSky Car Lounge,Urban Gears Dealers
TX16482479,BR0012,DLR0013,Hyu-M158,1491369,2,DT00556,14,6,2019,Tyres,Falcon Auto Sales,Momentum Car Hub
TX16482480,BR0007,DLR0005,Tat-M188,526288,1,DT00436,9,9,2021,Tyres,Crestline Motors,Prestige Auto Dealers
TX16482481,BR0005,DLR0030,Ren-M128,1209214,3,DT02450,25,3,2019,Brakes,Imperial Auto House,Pulse Car Hub
TX16482482,BR0012,DLR0016,Ren-M128,1914134,4,DT03409,19,12,2020,Brakes,Falcon Auto Sales,Royal Wheels Dealership
TX16482483,BR0005,DLR0023,Ren-M128,1000763,2,DT02522,9,5,2019,Tyres,Imperial Auto House,Legendary Auto Group
TX16482484,BR0002,DLR0027,Hyu-M158,994911,5,DT01976,19,1,2021,Engine,Deccan Motors,DriveIQ Showroom
TX16482485,BR0005,DLR0014,Tat-M188,1833533,4,DT03541,19,8,2021,Steering,Imperial Auto House,TrueMotion Dealers
TX16482486,BR0001,DLR0020,Hyu-M158,184370,1,DT01050,23,6,2021,Steering,AC Cars Motors,HyperDrive Car Trade
TX16482487,BR0009,DLR0012,Hon-M218,1677269,1,DT04380,21,1,2020,Seats,Fusion Car Center,Axis AutoMart
TX16482488,BR0004,DLR0030,Tat-M188,1446825,1,DT01934,4,4,2020,Brakes,Velocity Auto Mall,Pulse Car Hub
TX16482489,BR0010,DLR0030,Hyu-M158,117248,4,DT00754,10,11,2022,Brakes,Nexa Auto Gallery,Pulse Car Hub
TX16482490,BR0008,DLR0009,Tat-M188,630743,3,DT04703,16,11,2022,Steering,Redline Auto Zone,PrimeDrive Dealership
TX16482491,BR0013,DLR0024,Ren-M128,303997,5,DT00756,28,1,2022,Tyres,Trinity Auto World,Orbit Auto Dealers
TX16482492,BR0003,DLR0016,Ren-M128,1147333,5,DT02324,20,10,2019,Steering,Wiesmann Motors,Royal Wheels Dealership
TX16482493,BR0002,DLR0007,Tat-M188,393096,1,DT03437,27,11,2020,Tyres,Deccan Motors,Torque Traders
TX16482494,BR0010,DLR0005,Hon-M218,1951867,2,DT04192,15,9,2021,Seats,Nexa Auto Gallery,Prestige Auto Dealers
TX16482495,BR0009,DLR0019,BMW-M1,362882,2,DT01830,11,4,2022,Steering,Fusion Car Center,Fusion AutoPoint
TX16482496,BR0007,DLR0028,Hyu-M158,1191547,5,DT02741,7,11,2020,Tyres,Crestline Motors,Autograph Motors
TX16482497,BR0014,DLR0029,BMW-M1,223035,1,DT04201,25,6,2022,Steering,Elite Drive Showroom,Trailblazer Auto
TX16482498,BR0010,DLR0022,Hon-M218,1046390,4,DT03715,8,10,2023,Tyres,Nexa Auto Gallery,Skyline Wheels
TX16482499,BR0006,DLR0008,Hon-M218,1079465,3,DT01880,19,11,2019,Brakes,Zenith Auto Hub,AutoNova Sales
TX16482500,BR0005,DLR0020,BMW-M1,679051,4,DT03876,18,12,2022,Engine,Imperial Auto House,HyperDrive Car Trade
TX16482501,BR0006,DLR0026,BMW-M1,1337554,5,DT00810,24,1,2020,Tyres,Zenith Auto Hub,Urban Gears Dealers
TX16482502,BR0016,DLR0020,Ren-M128,820678,4,DT00098,6,11,2023,Engine,BlueSky Car Lounge,HyperDrive Car Trade
TX16482503,BR0009,DLR0027,Tat-M188,339009,1,DT00469,26,12,2019,Engine,Fusion Car Center,DriveIQ Showroom
TX16482504,BR0016,DLR0025,Tat-M188,1703940,3,DT00610,27,6,2020,Seats,BlueSky Car Lounge,Revo Auto Partners
TX16482505,BR0016,DLR0010,Ren-M128,723059,5,DT01532,8,6,2019,Tyres,BlueSky Car Lounge,DriveMax Motors
TX16482506,BR0001,DLR0027,Tat-M188,220956,2,DT02368,22,10,2023,Steering,AC Cars Motors,DriveIQ Showroom
TX16482507,BR0008,DLR0027,Hon-M218,1120990,4,DT02178,13,4,2019,Engine,Redline Auto Zone,DriveIQ Showroom
TX16482508,BR0009,DLR0016,Tat-M188,176080,4,DT04740,14,11,2021,Tyres,Fusion Car Center,Royal Wheels Dealership
TX16482509,BR0003,DLR0011,Hon-M218,1360433,4,DT00527,15,2,2022,Brakes,Wiesmann Motors,Grand Auto Plaza
TX16482510,BR0007,DLR0005,Hyu-M158,1409831,2,DT04437,3,4,2020,Brakes,Crestline Motors,Prestige Auto Dealers
TX16482511,BR0010,DLR0009,Hyu-M158,853823,5,DT03793,19,9,2021,Brakes,Nexa Auto Gallery,PrimeDrive Dealership
TX16482512,BR0002,DLR0016,BMW-M1,1874650,4,DT02469,5,2,2022,Engine,Deccan Motors,Royal Wheels Dealership
TX16482513,BR0010,DLR0016,Tat-M188,73045,4,DT01825,13,5,2022,Brakes,Nexa Auto Gallery,Royal Wheels Dealership
TX16482514,BR0009,DLR0028,BMW-M1,40606,2,DT02114,22,9,2023,Brakes,Fusion Car Center,Autograph Motors
TX16482515,BR0014,DLR0023,Tat-M188,14445,4,DT03022,6,1,2019,Engine,Elite Drive Showroom,Legendary Auto Group
TX16482516,BR0003,DLR0022,Ren-M128,141478,1,DT02443,26,2,2020,Steering,Wiesmann Motors,Skyline Wheels
TX16482517,BR0006,DLR0013,Hon-M218,1430431,5,DT01822,11,7,2020,Brakes,Zenith Auto Hub,Momentum Car Hub
TX16482518,BR0004,DLR0007,Hyu-M158,386004,5,DT00619,6,7,2023,Tyres,Velocity Auto Mall,Torque Traders
TX16482519,BR0012,DLR0022,Tat-M188,170571,1,DT01085,10,12,2022,Steering,Falcon Auto Sales,Skyline Wheels
TX16482520,BR0015,DLR0001,Tat-M188,1320857,1,DT00580,27,5,2020,Steering,Torque Wheel Motors,AC Cars Motors
TX16482521,BR0006,DLR0021,Hon-M218,1546732,2,DT00725,21,10,2019,Engine,Zenith Auto Hub,Cityscape Dealers
TX16482522,BR0001,DLR0022,BMW-M1,1015038,4,DT02914,11,1,2019,Brakes,AC Cars Motors,Skyline Wheels
TX16482523,BR0001,DLR0009,Tat-M188,1831038,2,DT01724,2,11,2022,Brakes,AC Cars Motors,PrimeDrive Dealership
TX16482524,BR0008,DLR0023,Hon-M218,1219520,3,DT02003,6,2,2023,Seats,Redline Auto Zone,Legendary Auto Group
TX16482525,BR0012,DLR0021,Hon-M218,1744178,1,DT00543,7,7,2019,Steering,Falcon Auto Sales,Cityscape Dealers
TX16482526,BR0003,DLR0019,BMW-M1,398473,3,DT02167,15,6,2021,Engine,Wiesmann Motors,Fusion AutoPoint
TX16482527,BR0015,DLR0006,Ren-M128,1540562,2,DT03211,23,6,2023,Seats,Torque Wheel Motors,EcoDrive Dealership
TX16482528,BR0010,DLR0005,Hyu-M158,1169111,3,DT02828,6,8,2022,Engine,Nexa Auto Gallery,Prestige Auto Dealers
TX16482529,BR0005,DLR0007,Hyu-M158,233671,3,DT00573,26,3,2020,Tyres,Imperial Auto House,Torque Traders
