Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX03662761,BR0005,DLR0024,Tat-M188,688080,2,DT00128,10,12,2020,Steering,Imperial Auto House,Orbit Auto Dealers
TX03662762,BR0004,DLR0003,BMW-M1,601099,4,DT00712,10,2,2022,Brakes,Velocity Auto Mall,Saab Motors
TX03662763,BR0011,DLR0005,Hon-M218,1699329,5,DT03427,24,3,2022,Brakes,Glide Motors,Prestige Auto Dealers
TX03662764,BR0001,DLR0006,Ren-M128,54664,2,DT02893,19,9,2021,Seats,AC Cars Motors,EcoDrive Dealership
TX03662765,BR0001,DLR0014,Ren-M128,374927,5,DT00253,27,10,2020,Steering,AC Cars Motors,TrueMotion Dealers
TX03662766,BR0006,DLR0020,Hon-M218,1079895,1,DT03052,15,1,2021,Seats,Zenith Auto Hub,HyperDrive Car Trade
TX03662767,BR0009,DLR0004,Hon-M218,678398,3,DT01541,21,3,2021,Brakes,Fusion Car Center,Messerschmitt Motors
TX03662768,BR0003,DLR0018,Hon-M218,681141,1,DT01329,6,11,2023,Tyres,Wiesmann Motors,Ignite Motors
TX03662769,BR0016,DLR0028,BMW-M1,1099319,5,DT00839,24,3,2022,Engine,BlueSky Car Lounge,Autograph Motors
TX03662770,BR0004,DLR0028,Hyu-M158,1259898,2,DT03930,9,11,2022,Engine,Velocity Auto Mall,Autograph Motors
TX03662771,BR0006,DLR0010,Hyu-M158,1735336,1,DT04036,11,3,2019,Steering,Zenith Auto Hub,DriveMax Motors
TX03662772,BR0011,DLR0013,BMW-M1,1451896,4,DT03178,4,1,2022,Engine,Glide Motors,Momentum Car Hub
TX03662773,BR0009,DLR0020,Hyu-M158,798013,4,DT00365,13,7,2020,Steering,Fusion Car Center,HyperDrive Car Trade
TX03662774,BR0005,DLR0005,Hon-M218,777665,5,DT00381,5,5,2022,Engine,Imperial Auto House,Prestige Auto Dealers
