Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX15017317,BR0007,DLR0006,Hon-M218,1093098,5,DT04337,25,6,2023,Seats,Crestline Motors,EcoDrive Dealership
TX15017318,BR0013,DLR0005,Tat-M188,1714971,3,DT01662,10,9,2020,Engine,Trinity Auto World,Prestige Auto Dealers
TX15017319,BR0010,DLR0013,Tat-M188,1819185,2,DT04414,18,6,2020,Tyres,Nexa Auto Gallery,Momentum Car Hub
TX15017320,BR0005,DLR0016,Tat-M188,1138210,3,DT02458,9,6,2020,Engine,Imperial Auto House,Royal Wheels Dealership
TX15017321,BR0003,DLR0005,Hon-M218,893663,3,DT03871,7,4,2023,Engine,Wiesmann Motors,Prestige Auto Dealers
TX15017322,BR0010,DLR0005,Hon-M218,279559,2,DT04708,19,2,2023,Engine,Nexa Auto Gallery,Prestige Auto Dealers
TX15017323,BR0002,DLR0012,BMW-M1,1768998,4,DT04081,13,7,2020,Tyres,Deccan Motors,Axis AutoMart
TX15017324,BR0004,DLR0002,Hyu-M158,662875,5,DT00061,4,9,2022,Tyres,Velocity Auto Mall,Subaru Motors
TX15017325,BR0009,DLR0013,Hyu-M158,275881,5,DT02091,27,1,2023,Engine,Fusion Car Center,Momentum Car Hub
TX15017326,BR0005,DLR0009,Tat-M188,1057240,3,DT00833,28,11,2022,Steering,Imperial Auto House,PrimeDrive Dealership
TX15017327,BR0005,DLR0026,Hyu-M158,613306,5,DT00260,15,6,2023,Brakes,Imperial Auto House,Urban Gears Dealers
TX15017328,BR0008,DLR0002,Hon-M218,1027267,2,DT02474,21,10,2020,Seats,Redline Auto Zone,Subaru Motors
TX15017329,BR0008,DLR0020,Ren-M128,177999,1,DT03314,10,4,2020,Brakes,Redline Auto Zone,HyperDrive Car Trade
TX15017330,BR0002,DLR0021,Tat-M188,1396732,5,DT01219,12,4,2019,Brakes,Deccan Motors,Cityscape Dealers
TX15017331,BR0014,DLR0009,Hon-M218,467458,4,DT01794,9,12,2020,Brakes,Elite Drive Showroom,PrimeDrive Dealership
TX15017332,BR0011,DLR0001,BMW-M1,288394,2,DT04033,22,9,2019,Steering,Glide Motors,AC Cars Motors
TX15017333,BR0003,DLR0004,Tat-M188,346215,3,DT02194,22,10,2020,Brakes,Wiesmann Motors,Messerschmitt Motors
TX15017334,BR0001,DLR0028,BMW-M1,65242,3,DT04077,14,5,2021,Brakes,AC Cars Motors,Autograph Motors
TX15017335,BR0007,DLR0017,Hyu-M158,1459838,3,DT01931,5,12,2020,Steering,Crestline Motors,Nimbus Motors
TX15017336,BR0014,DLR0030,Tat-M188,119378,4,DT04316,12,8,2022,Seats,Elite Drive Showroom,Pulse Car Hub
TX15017337,BR0011,DLR0029,Hyu-M158,1978633,3,DT02805,16,2,2019,Tyres,Glide Motors,Trailblazer Auto
TX15017338,BR0015,DLR0024,Ren-M128,1180583,3,DT02561,19,6,2020,Seats,Torque Wheel Motors,Orbit Auto Dealers
TX15017339,BR0010,DLR0027,BMW-M1,1465787,4,DT00083,14,6,2022,Tyres,Nexa Auto Gallery,DriveIQ Showroom
TX15017340,BR0005,DLR0008,BMW-M1,192017,5,DT00875,10,4,2023,Brakes,Imperial Auto House,AutoNova Sales
TX15017341,BR0002,DLR0008,Ren-M128,131003,1,DT00979,15,8,2021,Steering,Deccan Motors,AutoNova Sales
TX15017342,BR0011,DLR0004,BMW-M1,1539824,5,DT04412,8,9,2019,Brakes,Glide Motors,Messerschmitt Motors
TX15017343,BR0003,DLR0024,Hon-M218,162085,2,DT01447,11,6,2021,Seats,Wiesmann Motors,Orbit Auto Dealers
TX15017344,BR0016,DLR0020,BMW-M1,259391,5,DT02908,8,1,2021,Tyres,BlueSky Car Lounge,HyperDrive Car Trade
TX15017345,BR0002,DLR0008,Hon-M218,394634,3,DT00222,16,1,2019,Seats,Deccan Motors,AutoNova Sales
TX15017346,BR0005,DLR0011,BMW-M1,1597727,1,DT02768,11,6,2021,Steering,Imperial Auto House,Grand Auto Plaza
TX15017347,BR0001,DLR0002,Hyu-M158,1223923,1,DT03079,24,7,2023,Tyres,AC Cars Motors,Subaru Motors
TX15017348,BR0006,DLR0007,Hon-M218,327907,1,DT02183,22,6,2019,Seats,Zenith Auto Hub,Torque Traders
TX15017349,BR0007,DLR0001,Hon-M218,93781,4,DT04890,6,10,2022,Steering,Crestline Motors,AC Cars Motors
TX15017350,BR0001,DLR0024,Ren-M128,283006,4,DT02732,6,5,2023,Engine,AC Cars Motors,Orbit Auto Dealers
TX15017351,BR0007,DLR0003,Tat-M188,828939,4,DT04331,7,1,2019,Engine,Crestline Motors,Saab Motors
TX15017352,BR0013,DLR0028,Ren-M128,1190818,1,DT00860,17,11,2023,Steering,Trinity Auto World,Autograph Motors
TX15017353,BR0015,DLR0019,BMW-M1,923642,5,DT02627,7,11,2020,Engine,Torque Wheel Motors,Fusion AutoPoint
TX15017354,BR0009,DLR0014,Hyu-M158,1187862,3,DT00702,2,9,2019,Engine,Fusion Car Center,TrueMotion Dealers
TX15017355,BR0011,DLR0011,Hon-M218,410972,4,DT02207,20,1,2021,Seats,Glide Motors,Grand Auto Plaza
TX15017356,BR0009,DLR0006,Tat-M188,201475,2,DT03923,5,10,2021,Brakes,Fusion Car Center,EcoDrive Dealership
TX15017357,BR0005,DLR0016,Ren-M128,1975072,3,DT02907,19,3,2021,Steering,Imperial Auto House,Royal Wheels Dealership
TX15017358,BR0004,DLR0022,Ren-M128,1511333,5,DT03502,23,10,2019,Brakes,Velocity Auto Mall,Skyline Wheels
TX15017359,BR0011,DLR0003,Hyu-M158,1539678,5,DT01883,11,7,2020,Engine,Glide Motors,Saab Motors
TX15017360,BR0013,DLR0015,BMW-M1,1098738,5,DT00478,10,11,2020,Brakes,Trinity Auto World,Vroom Auto Sales
TX15017361,BR0016,DLR0020,Hon-M218,1350578,5,DT03711,22,1,2023,Engine,BlueSky Car Lounge,HyperDrive Car Trade
TX15017362,BR0001,DLR0007,Hyu-M158,1423526,3,DT02219,10,1,2023,Engine,AC Cars Motors,Torque Traders
TX15017363,BR0008,DLR0002,Tat-M188,728806,2,DT04181,20,10,2019,Steering,Redline Auto Zone,Subaru Motors
TX15017364,BR0010,DLR0008,Hon-M218,1124250,3,DT04728,22,3,2021,Seats,Nexa Auto Gallery,AutoNova Sales
TX15017365,BR0002,DLR0021,Hyu-M158,1829069,2,DT03795,18,12,2023,Brakes,Deccan Motors,Cityscape Dealers
TX15017366,BR0004,DLR0028,Tat-M188,1798813,3,DT00749,10,10,2023,Steering,Velocity Auto Mall,Autograph Motors
TX15017367,BR0014,DLR0009,BMW-M1,227326,3,DT01197,9,9,2021,Seats,Elite Drive Showroom,PrimeDrive Dealership
TX15017368,BR0005,DLR0005,Hon-M218,1202633,2,DT02499,12,5,2020,Tyres,Imperial Auto House,Prestige Auto Dealers
TX15017369,BR0003,DLR0019,BMW-M1,1695859,5,DT00244,25,3,2019,Steering,Wiesmann Motors,Fusion AutoPoint
TX15017370,BR0012,DLR0023,BMW-M1,1311089,2,DT00727,25,2,2022,Brakes,Falcon Auto Sales,Legendary Auto Group
TX15017371,BR0012,DLR0024,Ren-M128,225167,4,DT00762,18,6,2022,Tyres,Falcon Auto Sales,Orbit Auto Dealers
TX15017372,BR0001,DLR0023,Hyu-M158,715998,3,DT04338,15,11,2021,Seats,AC Cars Motors,Legendary Auto Group
TX15017373,BR0013,DLR0016,Hyu-M158,1008232,2,DT00757,8,9,2019,Tyres,Trinity Auto World,Royal Wheels Dealership
TX15017374,BR0015,DLR0027,Hon-M218,1482136,3,DT00641,16,3,2023,Seats,Torque Wheel Motors,DriveIQ Showroom
TX15017375,BR0006,DLR0026,Tat-M188,326927,2,DT00582,11,9,2019,Brakes,Zenith Auto Hub,Urban Gears Dealers
TX15017376,BR0012,DLR0015,BMW-M1,259368,1,DT01048,28,9,2019,Tyres,Falcon Auto Sales,Vroom Auto Sales
TX15017377,BR0006,DLR0005,Hon-M218,1812486,1,DT01094,7,10,2023,Seats,Zenith Auto Hub,Prestige Auto Dealers
TX15017378,BR0007,DLR0004,Hon-M218,1214130,2,DT04503,8,4,2021,Tyres,Crestline Motors,Messerschmitt Motors
TX15017379,BR0005,DLR0023,BMW-M1,23536,2,DT01074,13,12,2020,Steering,Imperial Auto House,Legendary Auto Group
TX15017380,BR0008,DLR0007,Hon-M218,1130931,4,DT02497,10,10,2021,Tyres,Redline Auto Zone,Torque Traders
TX15017381,BR0011,DLR0027,Tat-M188,1786414,4,DT00745,20,6,2020,Engine,Glide Motors,DriveIQ Showroom
TX15017382,BR0002,DLR0011,Ren-M128,76033,5,DT04033,9,10,2020,Engine,Deccan Motors,Grand Auto Plaza
TX15017383,BR0011,DLR0015,Tat-M188,394953,5,DT03623,17,10,2021,Tyres,Glide Motors,Vroom Auto Sales
TX15017384,BR0011,DLR0005,Ren-M128,1462982,2,DT01670,25,3,2021,Seats,Glide Motors,Prestige Auto Dealers
TX15017385,BR0002,DLR0028,Tat-M188,620090,1,DT01058,16,3,2022,Tyres,Deccan Motors,Autograph Motors
TX15017386,BR0001,DLR0020,Ren-M128,428016,5,DT04108,3,5,2021,Steering,AC Cars Motors,HyperDrive Car Trade
TX15017387,BR0007,DLR0011,Hyu-M158,416191,3,DT03288,9,8,2020,Engine,Crestline Motors,Grand Auto Plaza
TX15017388,BR0010,DLR0010,BMW-M1,412624,5,DT02712,26,9,2019,Seats,Nexa Auto Gallery,DriveMax Motors
TX15017389,BR0009,DLR0021,Hyu-M158,1148718,5,DT00923,1,4,2022,Tyres,Fusion Car Center,Cityscape Dealers
TX15017390,BR0011,DLR0011,Tat-M188,828875,2,DT00433,21,4,2020,Tyres,Glide Motors,Grand Auto Plaza
TX15017391,BR0011,DLR0003,Hyu-M158,168347,1,DT00367,16,6,2021,Brakes,Glide Motors,Saab Motors
TX15017392,BR0014,DLR0015,Tat-M188,611944,4,DT03596,22,3,2023,Tyres,Elite Drive Showroom,Vroom Auto Sales
TX15017393,BR0012,DLR0007,BMW-M1,828812,4,DT03507,21,10,2020,Steering,Falcon Auto Sales,Torque Traders
TX15017394,BR0005,DLR0019,Tat-M188,865871,1,DT01856,13,7,2019,Seats,Imperial Auto House,Fusion AutoPoint
TX15017395,BR0005,DLR0019,BMW-M1,1003026,3,DT02285,15,3,2019,Seats,Imperial Auto House,Fusion AutoPoint
TX15017396,BR0005,DLR0006,Ren-M128,1326323,3,DT02933,11,1,2021,Brakes,Imperial Auto House,EcoDrive Dealership
TX15017397,BR0005,DLR0007,BMW-M1,287259,2,DT03049,11,7,2020,Engine,Imperial Auto House,Torque Traders
TX15017398,BR0002,DLR0012,BMW-M1,1936099,1,DT03940,25,9,2022,Seats,Deccan Motors,Axis AutoMart
TX15017399,BR0004,DLR0015,BMW-M1,1322488,3,DT01850,4,3,2019,Seats,Velocity Auto Mall,Vroom Auto Sales
TX15017400,BR0002,DLR0022,Ren-M128,1002068,2,DT03137,1,1,2019,Seats,Deccan Motors,Skyline Wheels
TX15017401,BR0007,DLR0030,Hyu-M158,588145,4,DT04918,25,3,2020,Seats,Crestline Motors,Pulse Car Hub
TX15017402,BR0009,DLR0009,Hon-M218,1866094,1,DT01117,27,8,2023,Brakes,Fusion Car Center,PrimeDrive Dealership
TX15017403,BR0008,DLR0021,Tat-M188,1317391,3,DT02867,1,1,2020,Engine,Redline Auto Zone,Cityscape Dealers
TX15017404,BR0014,DLR0007,Ren-M128,31098,3,DT02273,2,8,2021,Seats,Elite Drive Showroom,Torque Traders
TX15017405,BR0005,DLR0006,Ren-M128,1229479,2,DT01220,27,8,2020,Steering,Imperial Auto House,EcoDrive Dealership
TX15017406,BR0010,DLR0004,Hon-M218,1764158,3,DT03656,28,5,2021,Engine,Nexa Auto Gallery,Messerschmitt Motors
TX15017407,BR0011,DLR0013,Ren-M128,100883,5,DT03949,17,8,2021,Tyres,Glide Motors,Momentum Car Hub
TX15017408,BR0013,DLR0027,BMW-M1,1091144,2,DT02692,12,10,2022,Engine,Trinity Auto World,DriveIQ Showroom
TX15017409,BR0015,DLR0028,Hyu-M158,1262738,1,DT03646,22,3,2020,Brakes,Torque Wheel Motors,Autograph Motors
TX15017410,BR0004,DLR0006,Tat-M188,402680,3,DT01681,23,1,2023,Brakes,Velocity Auto Mall,EcoDrive Dealership
TX15017411,BR0007,DLR0027,Hon-M218,1350821,1,DT01849,8,7,2019,Tyres,Crestline Motors,DriveIQ Showroom
TX15017412,BR0002,DLR0016,Ren-M128,1750021,4,DT00930,2,11,2023,Seats,Deccan Motors,Royal Wheels Dealership
TX15017413,BR0003,DLR0028,Hon-M218,555782,1,DT01190,26,6,2021,Tyres,Wiesmann Motors,Autograph Motors
TX15017414,BR0009,DLR0027,BMW-M1,1665435,2,DT03949,4,10,2022,Tyres,Fusion Car Center,DriveIQ Showroom
TX15017415,BR0012,DLR0007,BMW-M1,1334957,4,DT04899,21,9,2019,Brakes,Falcon Auto Sales,Torque Traders
TX15017416,BR0006,DLR0022,Hyu-M158,417434,2,DT04870,27,1,2021,Engine,Zenith Auto Hub,Skyline Wheels
TX15017417,BR0001,DLR0010,Hyu-M158,185157,1,DT03852,2,11,2020,Tyres,AC Cars Motors,DriveMax Motors
TX15017418,BR0001,DLR0020,BMW-M1,371789,1,DT01009,10,1,2019,Tyres,AC Cars Motors,HyperDrive Car Trade
TX15017419,BR0011,DLR0010,Hon-M218,1247734,3,DT04229,10,4,2019,Steering,Glide Motors,DriveMax Motors
TX15017420,BR0005,DLR0011,BMW-M1,457640,3,DT04332,21,7,2022,Tyres,Imperial Auto House,Grand Auto Plaza
TX15017421,BR0014,DLR0021,Hon-M218,479969,4,DT01493,10,9,2022,Tyres,Elite Drive Showroom,Cityscape Dealers
TX15017422,BR0002,DLR0008,BMW-M1,642657,1,DT02813,25,3,2022,Seats,Deccan Motors,AutoNova Sales
TX15017423,BR0001,DLR0002,BMW-M1,563081,3,DT04157,19,11,2019,Tyres,AC Cars Motors,Subaru Motors
TX15017424,BR0012,DLR0029,Hon-M218,249299,5,DT02668,15,1,2020,Brakes,Falcon Auto Sales,Trailblazer Auto
TX15017425,BR0016,DLR0029,Ren-M128,1248162,5,DT04600,22,11,2023,Steering,BlueSky Car Lounge,Trailblazer Auto
TX15017426,BR0001,DLR0026,Ren-M128,1861773,4,DT00993,13,8,2019,Brakes,AC Cars Motors,Urban Gears Dealers
TX15017427,BR0003,DLR0027,Tat-M188,317765,3,DT00379,27,2,2021,Steering,Wiesmann Motors,DriveIQ Showroom
TX15017428,BR0004,DLR0015,Ren-M128,1532060,2,DT00486,14,12,2020,Engine,Velocity Auto Mall,Vroom Auto Sales
TX15017429,BR0014,DLR0022,Ren-M128,1724640,3,DT01365,11,6,2023,Seats,Elite Drive Showroom,Skyline Wheels
TX15017430,BR0008,DLR0006,Ren-M128,249743,5,DT00646,2,5,2020,Brakes,Redline Auto Zone,EcoDrive Dealership
TX15017431,BR0011,DLR0027,Hyu-M158,878603,3,DT01978,21,4,2019,Brakes,Glide Motors,DriveIQ Showroom
TX15017432,BR0009,DLR0028,Hon-M218,104102,2,DT00865,1,5,2021,Seats,Fusion Car Center,Autograph Motors
TX15017433,BR0003,DLR0014,BMW-M1,1383970,3,DT03321,22,11,2022,Engine,Wiesmann Motors,TrueMotion Dealers
TX15017434,BR0005,DLR0029,Ren-M128,877774,1,DT00538,14,1,2020,Engine,Imperial Auto House,Trailblazer Auto
TX15017435,BR0003,DLR0008,Tat-M188,1784379,4,DT04508,6,4,2019,Seats,Wiesmann Motors,AutoNova Sales
TX15017436,BR0003,DLR0007,Hon-M218,311969,4,DT00792,11,7,2019,Engine,Wiesmann Motors,Torque Traders
TX15017437,BR0013,DLR0004,Hyu-M158,1968971,4,DT00994,18,10,2020,Engine,Trinity Auto World,Messerschmitt Motors
TX15017438,BR0015,DLR0021,Hon-M218,812739,5,DT04153,10,9,2021,Seats,Torque Wheel Motors,Cityscape Dealers
TX15017439,BR0005,DLR0013,Ren-M128,1603199,1,DT01925,14,6,2019,Steering,Imperial Auto House,Momentum Car Hub
TX15017440,BR0016,DLR0006,Ren-M128,1593222,2,DT03694,26,3,2020,Steering,BlueSky Car Lounge,EcoDrive Dealership
TX15017441,BR0002,DLR0004,Hyu-M158,1281469,3,DT04451,10,3,2023,Steering,Deccan Motors,Messerschmitt Motors
TX15017442,BR0009,DLR0001,Hon-M218,783151,2,DT01856,19,8,2021,Engine,Fusion Car Center,AC Cars Motors
TX15017443,BR0015,DLR0012,BMW-M1,1755459,5,DT04171,11,3,2022,Seats,Torque Wheel Motors,Axis AutoMart
TX15017444,BR0006,DLR0024,Ren-M128,135251,3,DT01726,12,1,2022,Seats,Zenith Auto Hub,Orbit Auto Dealers
TX15017445,BR0005,DLR0011,Hyu-M158,1654991,4,DT04858,15,12,2020,Tyres,Imperial Auto House,Grand Auto Plaza
TX15017446,BR0015,DLR0022,BMW-M1,1217978,1,DT02916,22,9,2021,Seats,Torque Wheel Motors,Skyline Wheels
TX15017447,BR0002,DLR0030,Ren-M128,1699582,4,DT02354,2,5,2019,Engine,Deccan Motors,Pulse Car Hub
TX15017448,BR0005,DLR0017,Tat-M188,1187315,5,DT04942,3,10,2021,Tyres,Imperial Auto House,Nimbus Motors
TX15017449,BR0007,DLR0008,Hon-M218,284755,4,DT01300,26,12,2023,Tyres,Crestline Motors,AutoNova Sales
TX15017450,BR0011,DLR0029,BMW-M1,41450,1,DT02383,23,7,2023,Engine,Glide Motors,Trailblazer Auto
TX15017451,BR0002,DLR0014,Hyu-M158,22991,2,DT02163,17,7,2022,Steering,Deccan Motors,TrueMotion Dealers
TX15017452,BR0013,DLR0024,Hyu-M158,978044,2,DT04823,9,12,2023,Seats,Trinity Auto World,Orbit Auto Dealers
TX15017453,BR0007,DLR0025,Tat-M188,625708,2,DT04618,3,6,2023,Steering,Crestline Motors,Revo Auto Partners
TX15017454,BR0008,DLR0020,Ren-M128,1175082,2,DT01143,24,12,2022,Seats,Redline Auto Zone,HyperDrive Car Trade
TX15017455,BR0016,DLR0008,Ren-M128,1264958,5,DT01759,13,12,2022,Steering,BlueSky Car Lounge,AutoNova Sales
TX15017456,BR0009,DLR0011,BMW-M1,66824,2,DT01258,1,3,2022,Tyres,Fusion Car Center,Grand Auto Plaza
TX15017457,BR0012,DLR0028,Ren-M128,462603,2,DT03465,12,12,2020,Steering,Falcon Auto Sales,Autograph Motors
TX15017458,BR0011,DLR0015,Ren-M128,600548,4,DT04701,28,6,2020,Brakes,Glide Motors,Vroom Auto Sales
