Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX06592969,BR0002,DLR0019,BMW-M1,692683,2,DT01729,1,11,2020,Engine,Deccan Motors,Fusion AutoPoint
TX06592970,BR0002,DLR0029,Ren-M128,657360,5,DT03375,8,1,2019,Tyres,Deccan Motors,Trailblazer Auto
TX06592971,BR0008,DLR0019,Ren-M128,1279166,3,DT01283,23,7,2023,Brakes,Redline Auto Zone,Fusion AutoPoint
TX06592972,BR0009,DLR0018,Tat-M188,1780360,3,DT00657,18,9,2022,Tyres,Fusion Car Center,Ignite Motors
TX06592973,BR0016,DLR0021,Hyu-M158,1467592,3,DT03841,13,5,2023,Tyres,BlueSky Car Lounge,Cityscape Dealers
TX06592974,BR0011,DLR0026,Hyu-M158,177005,2,DT03066,8,7,2022,Steering,Glide Motors,Urban Gears Dealers
TX06592975,BR0004,DLR0007,Hyu-M158,930944,5,DT02885,18,12,2022,Engine,Velocity Auto Mall,Torque Traders
TX06592976,BR0001,DLR0022,Hyu-M158,673583,2,DT04005,28,9,2023,Tyres,AC Cars Motors,Skyline Wheels
TX06592977,BR0006,DLR0029,Hyu-M158,1606710,3,DT04286,23,7,2021,Engine,Zenith Auto Hub,Trailblazer Auto
TX06592978,BR0006,DLR0013,Hyu-M158,873136,2,DT00506,1,8,2022,Engine,Zenith Auto Hub,Momentum Car Hub
TX06592979,BR0016,DLR0006,Ren-M128,1665041,4,DT00654,4,8,2023,Tyres,BlueSky Car Lounge,EcoDrive Dealership
TX06592980,BR0005,DLR0018,Tat-M188,148534,1,DT03091,6,7,2020,Brakes,Imperial Auto House,Ignite Motors
TX06592981,BR0016,DLR0012,Ren-M128,1855339,5,DT03270,21,6,2021,Seats,BlueSky Car Lounge,Axis AutoMart
TX06592982,BR0009,DLR0013,BMW-M1,1593181,5,DT01074,15,10,2020,Brakes,Fusion Car Center,Momentum Car Hub
TX06592983,BR0009,DLR0002,Ren-M128,59026,4,DT04837,9,11,2022,Brakes,Fusion Car Center,Subaru Motors
TX06592984,BR0014,DLR0001,Hyu-M158,770246,3,DT01991,7,8,2020,Tyres,Elite Drive Showroom,AC Cars Motors
TX06592985,BR0005,DLR0021,Hon-M218,197795,5,DT01864,26,1,2020,Steering,Imperial Auto House,Cityscape Dealers
TX06592986,BR0011,DLR0024,Hyu-M158,1276944,1,DT03327,28,7,2019,Tyres,Glide Motors,Orbit Auto Dealers
TX06592987,BR0002,DLR0020,Hyu-M158,221080,1,DT00055,21,8,2023,Steering,Deccan Motors,HyperDrive Car Trade
TX06592988,BR0013,DLR0017,Ren-M128,896604,5,DT04160,13,4,2020,Tyres,Trinity Auto World,Nimbus Motors
TX06592989,BR0009,DLR0011,BMW-M1,376432,5,DT04654,28,5,2021,Engine,Fusion Car Center,Grand Auto Plaza
TX06592990,BR0005,DLR0004,Hyu-M158,1674185,1,DT04294,3,9,2020,Steering,Imperial Auto House,Messerschmitt Motors
TX06592991,BR0011,DLR0026,Hyu-M158,428235,5,DT01785,8,5,2021,Seats,Glide Motors,Urban Gears Dealers
TX06592992,BR0009,DLR0023,Hyu-M158,1199563,5,DT04784,14,12,2023,Engine,Fusion Car Center,Legendary Auto Group
TX06592993,BR0016,DLR0005,BMW-M1,1641728,3,DT02072,13,2,2022,Steering,BlueSky Car Lounge,Prestige Auto Dealers
TX06592994,BR0016,DLR0001,Hon-M218,718037,2,DT02608,8,12,2022,Engine,BlueSky Car Lounge,AC Cars Motors
TX06592995,BR0007,DLR0023,Hon-M218,648117,4,DT04364,15,5,2019,Engine,Crestline Motors,Legendary Auto Group
TX06592996,BR0004,DLR0002,Tat-M188,1560097,2,DT03025,12,8,2020,Seats,Velocity Auto Mall,Subaru Motors
TX06592997,BR0010,DLR0002,Tat-M188,1280884,2,DT03247,8,11,2022,Brakes,Nexa Auto Gallery,Subaru Motors
TX06592998,BR0010,DLR0014,Ren-M128,363895,1,DT01219,9,11,2023,Engine,Nexa Auto Gallery,TrueMotion Dealers
TX06592999,BR0012,DLR0008,BMW-M1,1838028,2,DT03130,22,1,2020,Brakes,Falcon Auto Sales,AutoNova Sales
TX06593000,BR0005,DLR0007,BMW-M1,1865643,3,DT02343,24,8,2020,Brakes,Imperial Auto House,Torque Traders
TX06593001,BR0005,DLR0016,Hyu-M158,1785237,2,DT04730,17,10,2023,Engine,Imperial Auto House,Royal Wheels Dealership
TX06593002,BR0008,DLR0011,BMW-M1,314066,2,DT00656,4,4,2020,Brakes,Redline Auto Zone,Grand Auto Plaza
TX06593003,BR0015,DLR0015,Hyu-M158,528755,1,DT00852,21,5,2023,Seats,Torque Wheel Motors,Vroom Auto Sales
TX06593004,BR0002,DLR0029,Hyu-M158,1913260,2,DT02140,24,9,2021,Engine,Deccan Motors,Trailblazer Auto
TX06593005,BR0003,DLR0015,Ren-M128,1071238,1,DT01683,18,10,2022,Steering,Wiesmann Motors,Vroom Auto Sales
TX06593006,BR0014,DLR0015,BMW-M1,1239729,1,DT01239,19,7,2021,Tyres,Elite Drive Showroom,Vroom Auto Sales
TX06593007,BR0016,DLR0021,BMW-M1,1833835,3,DT01077,25,3,2021,Engine,BlueSky Car Lounge,Cityscape Dealers
TX06593008,BR0010,DLR0030,Tat-M188,1665334,3,DT04816,22,9,2022,Seats,Nexa Auto Gallery,Pulse Car Hub
TX06593009,BR0005,DLR0027,Ren-M128,707696,4,DT04948,2,4,2021,Tyres,Imperial Auto House,DriveIQ Showroom
TX06593010,BR0011,DLR0028,Tat-M188,1824702,2,DT04593,9,6,2019,Seats,Glide Motors,Autograph Motors
TX06593011,BR0006,DLR0029,BMW-M1,407974,5,DT02396,11,4,2023,Seats,Zenith Auto Hub,Trailblazer Auto
TX06593012,BR0003,DLR0012,Ren-M128,1161309,4,DT02711,1,2,2022,Seats,Wiesmann Motors,Axis AutoMart
TX06593013,BR0005,DLR0012,Tat-M188,637363,5,DT00228,22,3,2021,Engine,Imperial Auto House,Axis AutoMart
TX06593014,BR0003,DLR0030,BMW-M1,27374,1,DT02549,10,5,2020,Steering,Wiesmann Motors,Pulse Car Hub
TX06593015,BR0002,DLR0005,Hyu-M158,837338,5,DT00498,24,12,2019,Steering,Deccan Motors,Prestige Auto Dealers
TX06593016,BR0003,DLR0009,BMW-M1,1374315,5,DT01362,7,11,2019,Steering,Wiesmann Motors,PrimeDrive Dealership
TX06593017,BR0005,DLR0006,Hyu-M158,1134501,3,DT01681,4,6,2020,Engine,Imperial Auto House,EcoDrive Dealership
TX06593018,BR0015,DLR0004,Hon-M218,427057,1,DT04008,15,9,2019,Seats,Torque Wheel Motors,Messerschmitt Motors
TX06593019,BR0002,DLR0010,BMW-M1,882478,2,DT04569,18,10,2022,Seats,Deccan Motors,DriveMax Motors
TX06593020,BR0006,DLR0027,Ren-M128,550954,4,DT02466,18,12,2023,Brakes,Zenith Auto Hub,DriveIQ Showroom
TX06593021,BR0010,DLR0001,BMW-M1,1306453,2,DT01007,2,2,2020,Seats,Nexa Auto Gallery,AC Cars Motors
TX06593022,BR0012,DLR0024,BMW-M1,1511306,1,DT03148,12,4,2020,Steering,Falcon Auto Sales,Orbit Auto Dealers
TX06593023,BR0013,DLR0028,Hyu-M158,1530800,1,DT04676,13,11,2023,Brakes,Trinity Auto World,Autograph Motors
TX06593024,BR0013,DLR0022,Hyu-M158,1045532,1,DT02220,19,1,2021,Steering,Trinity Auto World,Skyline Wheels
TX06593025,BR0005,DLR0003,Ren-M128,1245023,5,DT01325,13,2,2021,Engine,Imperial Auto House,Saab Motors
TX06593026,BR0008,DLR0024,Ren-M128,417407,2,DT00793,13,7,2022,Brakes,Redline Auto Zone,Orbit Auto Dealers
TX06593027,BR0005,DLR0015,BMW-M1,1240403,3,DT03222,24,9,2021,Tyres,Imperial Auto House,Vroom Auto Sales
TX06593028,BR0007,DLR0023,Hyu-M158,781849,3,DT00147,15,3,2019,Tyres,Crestline Motors,Legendary Auto Group
TX06593029,BR0005,DLR0030,Ren-M128,1090119,2,DT00336,19,4,2021,Steering,Imperial Auto House,Pulse Car Hub
TX06593030,BR0004,DLR0016,BMW-M1,945005,1,DT02006,7,3,2020,Steering,Velocity Auto Mall,Royal Wheels Dealership
TX06593031,BR0001,DLR0017,Tat-M188,1951451,1,DT01304,13,7,2022,Engine,AC Cars Motors,Nimbus Motors
TX06593032,BR0009,DLR0013,Tat-M188,50141,5,DT03373,16,2,2020,Seats,Fusion Car Center,Momentum Car Hub
TX06593033,BR0001,DLR0026,BMW-M1,197263,2,DT03897,1,8,2021,Engine,AC Cars Motors,Urban Gears Dealers
TX06593034,BR0007,DLR0011,Hon-M218,1246333,2,DT00223,10,8,2021,Steering,Crestline Motors,Grand Auto Plaza
TX06593035,BR0014,DLR0030,Hyu-M158,846127,1,DT01784,25,11,2023,Steering,Elite Drive Showroom,Pulse Car Hub
TX06593036,BR0006,DLR0003,Ren-M128,893456,5,DT00165,21,3,2022,Steering,Zenith Auto Hub,Saab Motors
TX06593037,BR0004,DLR0018,Hon-M218,589096,3,DT03620,14,1,2023,Steering,Velocity Auto Mall,Ignite Motors
TX06593038,BR0012,DLR0025,Tat-M188,732915,1,DT04466,26,4,2023,Brakes,Falcon Auto Sales,Revo Auto Partners
TX06593039,BR0009,DLR0001,Hyu-M158,1445279,5,DT02673,22,5,2021,Seats,Fusion Car Center,AC Cars Motors
TX06593040,BR0016,DLR0028,Tat-M188,1266623,2,DT01401,12,3,2023,Engine,BlueSky Car Lounge,Autograph Motors
TX06593041,BR0008,DLR0006,Hon-M218,599219,4,DT04022,24,1,2019,Brakes,Redline Auto Zone,EcoDrive Dealership
TX06593042,BR0014,DLR0029,Hon-M218,1364556,5,DT04943,12,9,2021,Tyres,Elite Drive Showroom,Trailblazer Auto
TX06593043,BR0003,DLR0010,Hyu-M158,1190811,5,DT04847,25,10,2021,Engine,Wiesmann Motors,DriveMax Motors
TX06593044,BR0006,DLR0030,Ren-M128,998541,2,DT01483,19,5,2020,Seats,Zenith Auto Hub,Pulse Car Hub
TX06593045,BR0001,DLR0009,BMW-M1,247470,3,DT00737,10,2,2020,Tyres,AC Cars Motors,PrimeDrive Dealership
TX06593046,BR0006,DLR0011,Ren-M128,31387,2,DT00868,22,4,2022,Engine,Zenith Auto Hub,Grand Auto Plaza
TX06593047,BR0015,DLR0018,Tat-M188,1546271,3,DT00500,24,1,2021,Tyres,Torque Wheel Motors,Ignite Motors
TX06593048,BR0014,DLR0024,Tat-M188,1915208,2,DT04529,6,9,2022,Tyres,Elite Drive Showroom,Orbit Auto Dealers
TX06593049,BR0013,DLR0020,BMW-M1,893850,1,DT04369,10,12,2022,Engine,Trinity Auto World,HyperDrive Car Trade
TX06593050,BR0001,DLR0015,Hyu-M158,623169,1,DT04895,12,2,2023,Engine,AC Cars Motors,Vroom Auto Sales
TX06593051,BR0011,DLR0003,Ren-M128,764113,5,DT04817,6,2,2020,Steering,Glide Motors,Saab Motors
TX06593052,BR0004,DLR0017,Hyu-M158,500495,5,DT04202,9,1,2020,Seats,Velocity Auto Mall,Nimbus Motors
TX06593053,BR0005,DLR0013,Hon-M218,410141,3,DT03573,19,8,2019,Tyres,Imperial Auto House,Momentum Car Hub
TX06593054,BR0010,DLR0016,Hon-M218,780891,1,DT01102,24,1,2019,Brakes,Nexa Auto Gallery,Royal Wheels Dealership
TX06593055,BR0005,DLR0011,BMW-M1,1190939,2,DT00624,10,12,2023,Seats,Imperial Auto House,Grand Auto Plaza
TX06593056,BR0012,DLR0003,Ren-M128,522727,5,DT01800,2,3,2022,Steering,Falcon Auto Sales,Saab Motors
