Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX07508659,BR0015,DLR0003,Tat-M188,1233645,3,DT04179,10,10,2019,Tyres,Torque Wheel Motors,Saab Motors
TX07508660,BR0013,DLR0008,Hon-M218,546373,4,DT00102,2,2,2021,Tyres,Trinity Auto World,AutoNova Sales
TX07508661,BR0006,DLR0022,Hon-M218,1605562,3,DT04943,11,11,2021,Steering,Zenith Auto Hub,Skyline Wheels
TX07508662,BR0012,DLR0018,Ren-M128,809109,3,DT01542,21,1,2019,Brakes,Falcon Auto Sales,Ignite Motors
TX07508663,BR0016,DLR0013,BMW-M1,1928693,5,DT02735,3,2,2019,Seats,BlueSky Car Lounge,Momentum Car Hub
TX07508664,BR0005,DLR0021,Hon-M218,1421424,4,DT04834,23,8,2023,Engine,Imperial Auto House,Cityscape Dealers
TX07508665,BR0011,DLR0028,BMW-M1,1681180,4,DT00576,5,1,2021,Brakes,Glide Motors,Autograph Motors
TX07508666,BR0012,DLR0018,Hon-M218,596570,2,DT02405,3,4,2023,Seats,Falcon Auto Sales,Ignite Motors
TX07508667,BR0016,DLR0013,BMW-M1,767288,1,DT02483,7,8,2020,Seats,BlueSky Car Lounge,Momentum Car Hub
TX07508668,BR0005,DLR0017,Hon-M218,841704,1,DT01152,19,11,2019,Steering,Imperial Auto House,Nimbus Motors
TX07508669,BR0001,DLR0030,Hon-M218,1268457,1,DT03734,1,2,2020,Brakes,AC Cars Motors,Pulse Car Hub
TX07508670,BR0013,DLR0025,Ren-M128,517023,1,DT00684,2,6,2022,Brakes,Trinity Auto World,Revo Auto Partners
TX07508671,BR0012,DLR0004,Hyu-M158,1393439,5,DT00432,8,7,2023,Tyres,Falcon Auto Sales,Messerschmitt Motors
TX07508672,BR0015,DLR0021,BMW-M1,802114,5,DT00720,15,6,2020,Tyres,Torque Wheel Motors,Cityscape Dealers
TX07508673,BR0009,DLR0020,BMW-M1,542157,2,DT03900,19,6,2022,Brakes,Fusion Car Center,HyperDrive Car Trade
TX07508674,BR0010,DLR0021,Ren-M128,1665370,5,DT02289,24,3,2020,Steering,Nexa Auto Gallery,Cityscape Dealers
TX07508675,BR0003,DLR0006,Hyu-M158,332846,5,DT00204,8,12,2020,Steering,Wiesmann Motors,EcoDrive Dealership
TX07508676,BR0009,DLR0030,BMW-M1,1891843,4,DT00391,21,8,2023,Tyres,Fusion Car Center,Pulse Car Hub
TX07508677,BR0004,DLR0011,Tat-M188,262196,4,DT02353,5,5,2019,Engine,Velocity Auto Mall,Grand Auto Plaza
TX07508678,BR0001,DLR0028,Hyu-M158,74911,1,DT01425,13,8,2022,Steering,AC Cars Motors,Autograph Motors
TX07508679,BR0008,DLR0006,BMW-M1,321953,5,DT01512,21,5,2020,Engine,Redline Auto Zone,EcoDrive Dealership
TX07508680,BR0012,DLR0012,BMW-M1,189835,1,DT04412,28,11,2019,Tyres,Falcon Auto Sales,Axis AutoMart
TX07508681,BR0011,DLR0023,BMW-M1,696188,2,DT03123,12,7,2021,Engine,Glide Motors,Legendary Auto Group
TX07508682,BR0001,DLR0008,Ren-M128,1871272,1,DT00378,4,9,2019,Tyres,AC Cars Motors,AutoNova Sales
TX07508683,BR0014,DLR0029,Hon-M218,177975,5,DT03695,21,1,2023,Tyres,Elite Drive Showroom,Trailblazer Auto
TX07508684,BR0001,DLR0028,Hyu-M158,752995,4,DT03714,21,2,2022,Brakes,AC Cars Motors,Autograph Motors
TX07508685,BR0002,DLR0017,Hyu-M158,1257421,2,DT00473,3,7,2020,Engine,Deccan Motors,Nimbus Motors
TX07508686,BR0012,DLR0024,Hyu-M158,867564,3,DT01660,15,3,2021,Seats,Falcon Auto Sales,Orbit Auto Dealers
TX07508687,BR0002,DLR0018,BMW-M1,1527533,1,DT04191,6,5,2019,Steering,Deccan Motors,Ignite Motors
TX07508688,BR0003,DLR0005,BMW-M1,582125,5,DT03369,24,11,2023,Tyres,Wiesmann Motors,Prestige Auto Dealers
TX07508689,BR0015,DLR0014,BMW-M1,55393,4,DT01269,3,11,2022,Seats,Torque Wheel Motors,TrueMotion Dealers
TX07508690,BR0005,DLR0011,Ren-M128,392271,5,DT03619,15,4,2019,Tyres,Imperial Auto House,Grand Auto Plaza
TX07508691,BR0002,DLR0008,Ren-M128,1230423,2,DT00899,28,11,2023,Tyres,Deccan Motors,AutoNova Sales
TX07508692,BR0008,DLR0008,Tat-M188,1995696,1,DT00198,19,10,2022,Brakes,Redline Auto Zone,AutoNova Sales
TX07508693,BR0012,DLR0001,Hon-M218,1389451,4,DT00647,14,2,2021,Engine,Falcon Auto Sales,AC Cars Motors
TX07508694,BR0013,DLR0018,Ren-M128,1426612,4,DT01349,15,3,2020,Tyres,Trinity Auto World,Ignite Motors
TX07508695,BR0015,DLR0014,Tat-M188,1325179,1,DT01760,18,7,2020,Tyres,Torque Wheel Motors,TrueMotion Dealers
TX07508696,BR0011,DLR0011,Tat-M188,1019989,1,DT00980,27,11,2019,Engine,Glide Motors,Grand Auto Plaza
TX07508697,BR0007,DLR0014,BMW-M1,98472,4,DT02793,19,10,2019,Steering,Crestline Motors,TrueMotion Dealers
TX07508698,BR0009,DLR0013,Hon-M218,652146,2,DT01086,21,8,2019,Brakes,Fusion Car Center,Momentum Car Hub
TX07508699,BR0013,DLR0028,BMW-M1,152443,2,DT04733,23,3,2023,Engine,Trinity Auto World,Autograph Motors
TX07508700,BR0002,DLR0016,Hon-M218,1548669,2,DT01520,4,11,2021,Steering,Deccan Motors,Royal Wheels Dealership
TX07508701,BR0010,DLR0021,Hon-M218,79994,3,DT04971,14,11,2019,Brakes,Nexa Auto Gallery,Cityscape Dealers
TX07508702,BR0002,DLR0029,Ren-M128,1781040,3,DT01459,5,5,2020,Seats,Deccan Motors,Trailblazer Auto
TX07508703,BR0007,DLR0028,Hyu-M158,134361,3,DT00955,6,9,2023,Tyres,Crestline Motors,Autograph Motors
TX07508704,BR0001,DLR0026,Hyu-M158,747475,1,DT04209,1,6,2023,Brakes,AC Cars Motors,Urban Gears Dealers
TX07508705,BR0014,DLR0028,Tat-M188,1464830,5,DT03680,28,7,2019,Steering,Elite Drive Showroom,Autograph Motors
TX07508706,BR0001,DLR0005,BMW-M1,1531411,5,DT01417,3,7,2023,Tyres,AC Cars Motors,Prestige Auto Dealers
TX07508707,BR0009,DLR0030,BMW-M1,98527,1,DT04767,22,1,2023,Steering,Fusion Car Center,Pulse Car Hub
TX07508708,BR0009,DLR0001,Hon-M218,1462159,1,DT01292,21,7,2020,Seats,Fusion Car Center,AC Cars Motors
TX07508709,BR0001,DLR0015,Hyu-M158,444461,4,DT03865,22,9,2020,Brakes,AC Cars Motors,Vroom Auto Sales
TX07508710,BR0013,DLR0003,Hyu-M158,634099,5,DT02536,4,3,2021,Seats,Trinity Auto World,Saab Motors
TX07508711,BR0005,DLR0021,Hon-M218,338272,3,DT02243,13,4,2020,Engine,Imperial Auto House,Cityscape Dealers
TX07508712,BR0008,DLR0013,Hyu-M158,256058,4,DT02092,18,11,2023,Steering,Redline Auto Zone,Momentum Car Hub
TX07508713,BR0014,DLR0001,Tat-M188,1432116,3,DT02388,17,7,2022,Steering,Elite Drive Showroom,AC Cars Motors
TX07508714,BR0010,DLR0002,Tat-M188,1158288,1,DT03210,5,7,2019,Brakes,Nexa Auto Gallery,Subaru Motors
