Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX02563933,BR0003,DLR0006,BMW-M1,635566,2,DT03237,25,6,2022,Steering,Wiesmann Motors,EcoDrive Dealership
TX02563934,BR0009,DLR0012,Tat-M188,372669,5,DT04085,23,3,2021,Seats,Fusion Car Center,Axis AutoMart
TX02563935,BR0004,DLR0022,Tat-M188,1809630,3,DT01274,3,10,2019,Tyres,Velocity Auto Mall,Skyline Wheels
TX02563936,BR0008,DLR0024,Tat-M188,1306684,4,DT00294,20,7,2020,Tyres,Redline Auto Zone,Orbit Auto Dealers
TX02563937,BR0010,DLR0002,Ren-M128,1807771,2,DT00474,19,11,2023,Engine,Nexa Auto Gallery,Subaru Motors
TX02563938,BR0014,DLR0029,Ren-M128,1500907,5,DT00390,12,5,2023,Steering,Elite Drive Showroom,Trailblazer Auto
TX02563939,BR0009,DLR0019,Tat-M188,1493805,3,DT00339,28,12,2022,Seats,Fusion Car Center,Fusion AutoPoint
TX02563940,BR0006,DLR0013,Tat-M188,1373094,4,DT02990,9,3,2020,Tyres,Zenith Auto Hub,Momentum Car Hub
TX02563941,BR0007,DLR0010,Hyu-M158,500101,4,DT03844,3,12,2019,Brakes,Crestline Motors,DriveMax Motors
TX02563942,BR0010,DLR0019,Tat-M188,1264341,1,DT02435,23,3,2020,Engine,Nexa Auto Gallery,Fusion AutoPoint
TX02563943,BR0013,DLR0013,Hon-M218,1014609,1,DT03697,28,12,2022,Engine,Trinity Auto World,Momentum Car Hub
TX02563944,BR0015,DLR0027,Ren-M128,1049456,2,DT00327,1,2,2019,Engine,Torque Wheel Motors,DriveIQ Showroom
TX02563945,BR0007,DLR0001,BMW-M1,147985,5,DT03039,8,4,2021,Engine,Crestline Motors,AC Cars Motors
TX02563946,BR0005,DLR0025,BMW-M1,1854156,2,DT00988,23,12,2020,Brakes,Imperial Auto House,Revo Auto Partners
TX02563947,BR0006,DLR0030,Tat-M188,1802016,2,DT02587,7,5,2021,Seats,Zenith Auto Hub,Pulse Car Hub
TX02563948,BR0002,DLR0009,Tat-M188,880638,3,DT00941,16,7,2019,Brakes,Deccan Motors,PrimeDrive Dealership
TX02563949,BR0011,DLR0001,Hyu-M158,946822,1,DT00664,6,2,2021,Steering,Glide Motors,AC Cars Motors
TX02563950,BR0012,DLR0022,Hon-M218,746835,3,DT04868,24,12,2019,Steering,Falcon Auto Sales,Skyline Wheels
TX02563951,BR0008,DLR0022,BMW-M1,517369,4,DT02864,11,5,2022,Tyres,Redline Auto Zone,Skyline Wheels
TX02563952,BR0004,DLR0025,Hyu-M158,1654583,4,DT01210,18,2,2019,Steering,Velocity Auto Mall,Revo Auto Partners
TX02563953,BR0001,DLR0002,BMW-M1,1279941,1,DT01568,4,4,2022,Seats,AC Cars Motors,Subaru Motors
TX02563954,BR0012,DLR0027,BMW-M1,575760,3,DT03611,10,6,2019,Engine,Falcon Auto Sales,DriveIQ Showroom
TX02563955,BR0015,DLR0013,Tat-M188,1923600,2,DT02402,2,9,2020,Seats,Torque Wheel Motors,Momentum Car Hub
TX02563956,BR0012,DLR0007,Hon-M218,308829,4,DT00903,18,7,2022,Brakes,Falcon Auto Sales,Torque Traders
TX02563957,BR0014,DLR0014,Ren-M128,568522,5,DT00184,11,1,2022,Brakes,Elite Drive Showroom,TrueMotion Dealers
TX02563958,BR0007,DLR0030,Hon-M218,1058869,5,DT02704,12,7,2019,Tyres,Crestline Motors,Pulse Car Hub
TX02563959,BR0004,DLR0017,BMW-M1,1444506,4,DT00452,14,3,2023,Engine,Velocity Auto Mall,Nimbus Motors
TX02563960,BR0003,DLR0006,Hyu-M158,486519,5,DT04089,25,6,2023,Steering,Wiesmann Motors,EcoDrive Dealership
TX02563961,BR0014,DLR0025,Hyu-M158,338962,5,DT04983,1,7,2020,Steering,Elite Drive Showroom,Revo Auto Partners
TX02563962,BR0006,DLR0003,Hon-M218,794868,2,DT03549,21,12,2020,Steering,Zenith Auto Hub,Saab Motors
TX02563963,BR0006,DLR0021,Hon-M218,1340972,3,DT03057,15,3,2019,Seats,Zenith Auto Hub,Cityscape Dealers
TX02563964,BR0012,DLR0008,Hyu-M158,1069470,2,DT03569,18,10,2019,Engine,Falcon Auto Sales,AutoNova Sales
TX02563965,BR0003,DLR0021,Hon-M218,1097237,5,DT00856,10,9,2023,Steering,Wiesmann Motors,Cityscape Dealers
TX02563966,BR0013,DLR0029,Ren-M128,508413,2,DT02343,26,10,2019,Engine,Trinity Auto World,Trailblazer Auto
TX02563967,BR0007,DLR0019,Hyu-M158,1837897,5,DT04032,24,8,2021,Engine,Crestline Motors,Fusion AutoPoint
TX02563968,BR0013,DLR0012,Hyu-M158,562287,4,DT02985,1,3,2020,Seats,Trinity Auto World,Axis AutoMart
TX02563969,BR0015,DLR0016,Ren-M128,33249,1,DT02083,2,3,2021,Brakes,Torque Wheel Motors,Royal Wheels Dealership
TX02563970,BR0016,DLR0028,Hyu-M158,265137,2,DT00266,24,9,2019,Steering,BlueSky Car Lounge,Autograph Motors
TX02563971,BR0007,DLR0013,Hyu-M158,1461986,2,DT03189,7,6,2019,Tyres,Crestline Motors,Momentum Car Hub
TX02563972,BR0013,DLR0003,Ren-M128,91637,1,DT02485,27,7,2021,Seats,Trinity Auto World,Saab Motors
TX02563973,BR0003,DLR0024,Hyu-M158,12862,5,DT00843,15,4,2019,Brakes,Wiesmann Motors,Orbit Auto Dealers
TX02563974,BR0005,DLR0028,Hon-M218,1041941,3,DT01758,10,2,2022,Steering,Imperial Auto House,Autograph Motors
TX02563975,BR0016,DLR0014,Ren-M128,1350975,3,DT01232,19,10,2020,Brakes,BlueSky Car Lounge,TrueMotion Dealers
TX02563976,BR0006,DLR0028,Tat-M188,684419,3,DT01971,4,4,2019,Steering,Zenith Auto Hub,Autograph Motors
TX02563977,BR0006,DLR0027,Hyu-M158,1879507,1,DT04307,8,1,2019,Seats,Zenith Auto Hub,DriveIQ Showroom
TX02563978,BR0012,DLR0015,Hyu-M158,806202,2,DT02221,21,10,2019,Brakes,Falcon Auto Sales,Vroom Auto Sales
TX02563979,BR0012,DLR0024,Hyu-M158,1369195,1,DT02175,1,12,2023,Tyres,Falcon Auto Sales,Orbit Auto Dealers
TX02563980,BR0015,DLR0009,BMW-M1,1973395,2,DT03964,6,2,2021,Steering,Torque Wheel Motors,PrimeDrive Dealership
TX02563981,BR0015,DLR0014,Hyu-M158,1592780,3,DT01948,8,4,2023,Tyres,Torque Wheel Motors,TrueMotion Dealers
TX02563982,BR0004,DLR0010,Tat-M188,147461,1,DT01813,3,1,2019,Steering,Velocity Auto Mall,DriveMax Motors
TX02563983,BR0015,DLR0013,Ren-M128,249867,3,DT02897,14,7,2020,Tyres,Torque Wheel Motors,Momentum Car Hub
