Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX08973763,BR0013,DLR0023,Tat-M188,24013,4,DT03090,22,5,2020,Seats,Trinity Auto World,Legendary Auto Group
TX08973764,BR0010,DLR0027,Hon-M218,575419,4,DT00909,22,4,2021,Tyres,Nexa Auto Gallery,DriveIQ Showroom
TX08973765,BR0001,DLR0003,BMW-M1,646286,5,DT04208,25,9,2023,Engine,AC Cars Motors,Saab Motors
TX08973766,BR0005,DLR0018,Ren-M128,1644511,4,DT00625,24,12,2022,Engine,Imperial Auto House,Ignite Motors
TX08973767,BR0007,DLR0006,Tat-M188,449003,1,DT03717,11,2,2023,Steering,Crestline Motors,EcoDrive Dealership
TX08973768,BR0008,DLR0030,Ren-M128,1912503,1,DT01719,25,8,2023,Steering,Redline Auto Zone,Pulse Car Hub
TX08973769,BR0016,DLR0005,Hon-M218,1892792,3,DT03322,14,6,2020,Tyres,BlueSky Car Lounge,Prestige Auto Dealers
TX08973770,BR0013,DLR0004,Hon-M218,761760,3,DT00023,19,12,2023,Seats,Trinity Auto World,Messerschmitt Motors
TX08973771,BR0009,DLR0006,Tat-M188,1181541,1,DT04670,20,3,2023,Steering,Fusion Car Center,EcoDrive Dealership
TX08973772,BR0009,DLR0027,BMW-M1,478326,3,DT02275,1,12,2021,Steering,Fusion Car Center,DriveIQ Showroom
TX08973773,BR0014,DLR0027,Hon-M218,679150,1,DT03550,15,8,2021,Brakes,Elite Drive Showroom,DriveIQ Showroom
TX08973774,BR0016,DLR0011,Ren-M128,1978908,5,DT03076,15,6,2023,Tyres,BlueSky Car Lounge,Grand Auto Plaza
TX08973775,BR0012,DLR0021,BMW-M1,1605797,3,DT04128,9,1,2020,Steering,Falcon Auto Sales,Cityscape Dealers
TX08973776,BR0008,DLR0005,Hyu-M158,877781,2,DT01024,23,10,2019,Engine,Redline Auto Zone,Prestige Auto Dealers
TX08973777,BR0015,DLR0004,Hon-M218,838195,3,DT03923,22,6,2019,Tyres,Torque Wheel Motors,Messerschmitt Motors
TX08973778,BR0007,DLR0006,Ren-M128,679749,1,DT02962,10,7,2020,Steering,Crestline Motors,EcoDrive Dealership
TX08973779,BR0008,DLR0016,Ren-M128,1115493,1,DT01954,4,1,2022,Steering,Redline Auto Zone,Royal Wheels Dealership
TX08973780,BR0002,DLR0021,Hyu-M158,1745690,1,DT01536,21,7,2021,Seats,Deccan Motors,Cityscape Dealers
TX08973781,BR0015,DLR0015,Hyu-M158,272859,5,DT01573,4,4,2020,Seats,Torque Wheel Motors,Vroom Auto Sales
TX08973782,BR0013,DLR0004,Ren-M128,216774,5,DT02664,20,11,2019,Engine,Trinity Auto World,Messerschmitt Motors
TX08973783,BR0006,DLR0005,Hon-M218,1800522,4,DT01349,16,10,2023,Seats,Zenith Auto Hub,Prestige Auto Dealers
TX08973784,BR0002,DLR0004,Ren-M128,1950607,1,DT04168,9,3,2020,Steering,Deccan Motors,Messerschmitt Motors
TX08973785,BR0012,DLR0015,BMW-M1,449212,4,DT04142,18,10,2020,Tyres,Falcon Auto Sales,Vroom Auto Sales
