Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX17214973,BR0016,DLR0020,Ren-M128,1560739,2,DT01128,16,1,2020,Brakes,BlueSky Car Lounge,HyperDrive Car Trade
TX17214974,BR0016,DLR0004,Hyu-M158,1137524,1,DT01795,1,4,2023,Brakes,BlueSky Car Lounge,Messerschmitt Motors
TX17214975,BR0001,DLR0021,BMW-M1,146813,3,DT02102,15,3,2023,Brakes,AC Cars Motors,Cityscape Dealers
TX17214976,BR0015,DLR0018,Ren-M128,1175531,2,DT00555,19,7,2021,Steering,Torque Wheel Motors,Ignite Motors
TX17214977,BR0010,DLR0020,Ren-M128,224400,2,DT00473,20,8,2021,Steering,Nexa Auto Gallery,HyperDrive Car Trade
TX17214978,BR0006,DLR0008,Tat-M188,1177995,4,DT01800,14,2,2021,Tyres,Zenith Auto Hub,AutoNova Sales
TX17214979,BR0012,DLR0026,Hyu-M158,224225,1,DT02024,9,1,2022,Engine,Falcon Auto Sales,Urban Gears Dealers
TX17214980,BR0015,DLR0020,Hon-M218,1312022,3,DT01505,25,10,2021,Steering,Torque Wheel Motors,HyperDrive Car Trade
TX17214981,BR0001,DLR0007,Hyu-M158,1773906,2,DT04943,21,2,2021,Brakes,AC Cars Motors,Torque Traders
TX17214982,BR0002,DLR0022,Tat-M188,1938087,4,DT02631,1,2,2021,Seats,Deccan Motors,Skyline Wheels
TX17214983,BR0009,DLR0025,Hon-M218,883035,1,DT01264,22,6,2019,Engine,Fusion Car Center,Revo Auto Partners
TX17214984,BR0012,DLR0005,BMW-M1,1104446,1,DT01510,17,7,2022,Tyres,Falcon Auto Sales,Prestige Auto Dealers
TX17214985,BR0006,DLR0024,Hon-M218,919347,5,DT01451,10,2,2021,Engine,Zenith Auto Hub,Orbit Auto Dealers
TX17214986,BR0015,DLR0028,Hon-M218,1000278,2,DT02842,12,8,2019,Seats,Torque Wheel Motors,Autograph Motors
TX17214987,BR0009,DLR0017,Hyu-M158,893069,5,DT01584,21,11,2021,Engine,Fusion Car Center,Nimbus Motors
TX17214988,BR0003,DLR0008,Tat-M188,1798420,3,DT01922,24,12,2021,Brakes,Wiesmann Motors,AutoNova Sales
TX17214989,BR0008,DLR0019,Hon-M218,143946,1,DT03285,19,6,2019,Tyres,Redline Auto Zone,Fusion AutoPoint
TX17214990,BR0004,DLR0025,Tat-M188,1207591,2,DT00935,2,9,2023,Steering,Velocity Auto Mall,Revo Auto Partners
TX17214991,BR0016,DLR0020,Tat-M188,484540,2,DT03678,8,11,2022,Tyres,BlueSky Car Lounge,HyperDrive Car Trade
TX17214992,BR0005,DLR0017,Hon-M218,1430082,3,DT01609,20,11,2023,Steering,Imperial Auto House,Nimbus Motors
TX17214993,BR0011,DLR0018,BMW-M1,1517244,4,DT00051,24,6,2021,Seats,Glide Motors,Ignite Motors
TX17214994,BR0015,DLR0008,BMW-M1,775940,1,DT03833,21,6,2020,Steering,Torque Wheel Motors,AutoNova Sales
TX17214995,BR0010,DLR0001,Ren-M128,1181643,1,DT00471,28,10,2022,Tyres,Nexa Auto Gallery,AC Cars Motors
TX17214996,BR0015,DLR0002,Tat-M188,1333067,2,DT03958,4,3,2022,Brakes,Torque Wheel Motors,Subaru Motors
