Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX15749869,BR0012,DLR0023,BMW-M1,1032751,5,DT04898,16,3,2022,Steering,Falcon Auto Sales,Legendary Auto Group
TX15749870,BR0009,DLR0026,Ren-M128,1172049,2,DT01271,22,2,2021,Engine,Fusion Car Center,Urban Gears Dealers
TX15749871,BR0007,DLR0015,Tat-M188,1355783,5,DT04482,11,8,2021,Tyres,Crestline Motors,Vroom Auto Sales
TX15749872,BR0003,DLR0028,BMW-M1,905647,5,DT00042,28,1,2023,Brakes,Wiesmann Motors,Autograph Motors
TX15749873,BR0012,DLR0025,Hyu-M158,496938,4,DT01587,9,1,2020,Engine,Falcon Auto Sales,Revo Auto Partners
TX15749874,BR0015,DLR0029,BMW-M1,975725,3,DT02869,28,1,2019,Seats,Torque Wheel Motors,Trailblazer Auto
TX15749875,BR0015,DLR0015,Hon-M218,390312,2,DT03977,8,6,2022,Steering,Torque Wheel Motors,Vroom Auto Sales
TX15749876,BR0002,DLR0016,Tat-M188,1879283,4,DT02102,9,10,2023,Seats,Deccan Motors,Royal Wheels Dealership
TX15749877,BR0016,DLR0026,Tat-M188,1315387,5,DT04696,25,11,2019,Tyres,BlueSky Car Lounge,Urban Gears Dealers
TX15749878,BR0006,DLR0011,Hyu-M158,100304,5,DT04501,21,10,2023,Tyres,Zenith Auto Hub,Grand Auto Plaza
TX15749879,BR0002,DLR0006,Ren-M128,1213865,3,DT02276,20,7,2022,Brakes,Deccan Motors,EcoDrive Dealership
TX15749880,BR0007,DLR0009,BMW-M1,1691067,3,DT04432,15,8,2021,Brakes,Crestline Motors,PrimeDrive Dealership
TX15749881,BR0002,DLR0013,Tat-M188,205958,5,DT04189,28,11,2020,Brakes,Deccan Motors,Momentum Car Hub
TX15749882,BR0014,DLR0019,Hyu-M158,616444,1,DT03989,10,4,2023,Tyres,Elite Drive Showroom,Fusion AutoPoint
TX15749883,BR0001,DLR0017,BMW-M1,1305853,2,DT03685,2,1,2022,Steering,AC Cars Motors,Nimbus Motors
TX15749884,BR0016,DLR0026,Hon-M218,874087,5,DT01392,4,6,2023,Engine,BlueSky Car Lounge,Urban Gears Dealers
TX15749885,BR0008,DLR0021,BMW-M1,211597,4,DT00974,26,6,2023,Seats,Redline Auto Zone,Cityscape Dealers
TX15749886,BR0011,DLR0023,Tat-M188,167080,4,DT01846,27,12,2019,Steering,Glide Motors,Legendary Auto Group
TX15749887,BR0009,DLR0017,Hyu-M158,1929263,3,DT00212,5,8,2020,Seats,Fusion Car Center,Nimbus Motors
TX15749888,BR0008,DLR0010,BMW-M1,1766347,4,DT04177,9,8,2020,Steering,Redline Auto Zone,DriveMax Motors
TX15749889,BR0007,DLR0021,Hyu-M158,1987070,2,DT04096,21,1,2019,Tyres,Crestline Motors,Cityscape Dealers
TX15749890,BR0013,DLR0003,Hyu-M158,200720,4,DT00953,4,11,2023,Engine,Trinity Auto World,Saab Motors
TX15749891,BR0004,DLR0005,Ren-M128,1400153,1,DT02286,5,12,2020,Seats,Velocity Auto Mall,Prestige Auto Dealers
TX15749892,BR0012,DLR0030,BMW-M1,1326243,5,DT01459,6,9,2020,Seats,Falcon Auto Sales,Pulse Car Hub
TX15749893,BR0007,DLR0026,Hyu-M158,173652,1,DT02779,26,10,2019,Tyres,Crestline Motors,Urban Gears Dealers
TX15749894,BR0011,DLR0011,Hyu-M158,1533613,5,DT04688,4,1,2021,Engine,Glide Motors,Grand Auto Plaza
TX15749895,BR0012,DLR0011,Hon-M218,810111,5,DT04897,25,1,2019,Steering,Falcon Auto Sales,Grand Auto Plaza
TX15749896,BR0001,DLR0027,Hon-M218,1695029,1,DT04334,11,4,2022,Brakes,AC Cars Motors,DriveIQ Showroom
TX15749897,BR0006,DLR0015,Hon-M218,798378,3,DT00078,6,9,2021,Steering,Zenith Auto Hub,Vroom Auto Sales
TX15749898,BR0008,DLR0019,Tat-M188,1609952,2,DT00366,21,10,2023,Brakes,Redline Auto Zone,Fusion AutoPoint
TX15749899,BR0013,DLR0028,Tat-M188,1857098,3,DT01103,3,2,2020,Brakes,Trinity Auto World,Autograph Motors
TX15749900,BR0005,DLR0028,Tat-M188,1529821,4,DT04432,25,7,2019,Engine,Imperial Auto House,Autograph Motors
TX15749901,BR0002,DLR0030,Ren-M128,1952221,1,DT03160,16,11,2023,Seats,Deccan Motors,Pulse Car Hub
TX15749902,BR0001,DLR0030,Ren-M128,1032125,1,DT04438,6,9,2021,Engine,AC Cars Motors,Pulse Car Hub
TX15749903,BR0010,DLR0014,Hon-M218,1893058,4,DT01977,3,5,2020,Tyres,Nexa Auto Gallery,TrueMotion Dealers
TX15749904,BR0015,DLR0010,BMW-M1,836053,2,DT01589,9,5,2023,Seats,Torque Wheel Motors,DriveMax Motors
TX15749905,BR0009,DLR0004,Ren-M128,1497418,3,DT00605,5,4,2022,Engine,Fusion Car Center,Messerschmitt Motors
TX15749906,BR0002,DLR0028,Hon-M218,1173863,2,DT00893,3,7,2020,Engine,Deccan Motors,Autograph Motors
TX15749907,BR0010,DLR0011,Ren-M128,177292,2,DT02755,13,9,2021,Steering,Nexa Auto Gallery,Grand Auto Plaza
TX15749908,BR0002,DLR0030,BMW-M1,1543092,5,DT02819,20,1,2023,Seats,Deccan Motors,Pulse Car Hub
TX15749909,BR0008,DLR0011,Hyu-M158,71100,3,DT01227,15,5,2021,Tyres,Redline Auto Zone,Grand Auto Plaza
TX15749910,BR0015,DLR0029,Hon-M218,594213,4,DT00039,9,2,2020,Engine,Torque Wheel Motors,Trailblazer Auto
TX15749911,BR0008,DLR0030,Ren-M128,111099,2,DT02684,7,7,2019,Steering,Redline Auto Zone,Pulse Car Hub
TX15749912,BR0016,DLR0017,Ren-M128,1482770,5,DT04309,21,12,2021,Tyres,BlueSky Car Lounge,Nimbus Motors
TX15749913,BR0015,DLR0009,Hyu-M158,1189354,4,DT04189,25,8,2022,Brakes,Torque Wheel Motors,PrimeDrive Dealership
TX15749914,BR0001,DLR0017,Hon-M218,1738146,5,DT04786,2,9,2019,Tyres,AC Cars Motors,Nimbus Motors
TX15749915,BR0010,DLR0013,Ren-M128,937738,5,DT02192,27,12,2023,Seats,Nexa Auto Gallery,Momentum Car Hub
TX15749916,BR0001,DLR0006,Ren-M128,357280,2,DT01114,6,8,2023,Tyres,AC Cars Motors,EcoDrive Dealership
TX15749917,BR0013,DLR0025,Hon-M218,610781,3,DT01125,3,5,2022,Brakes,Trinity Auto World,Revo Auto Partners
TX15749918,BR0008,DLR0024,Hyu-M158,1422506,3,DT00339,21,7,2021,Engine,Redline Auto Zone,Orbit Auto Dealers
TX15749919,BR0001,DLR0020,Tat-M188,367117,3,DT02836,24,12,2022,Seats,AC Cars Motors,HyperDrive Car Trade
TX15749920,BR0005,DLR0014,Tat-M188,1183771,3,DT00972,9,9,2020,Tyres,Imperial Auto House,TrueMotion Dealers
TX15749921,BR0013,DLR0018,Hyu-M158,1719642,3,DT00720,26,6,2019,Tyres,Trinity Auto World,Ignite Motors
TX15749922,BR0009,DLR0030,Tat-M188,1176224,3,DT01614,7,6,2020,Steering,Fusion Car Center,Pulse Car Hub
TX15749923,BR0002,DLR0030,Hon-M218,630006,3,DT04741,1,1,2023,Steering,Deccan Motors,Pulse Car Hub
TX15749924,BR0016,DLR0014,Ren-M128,1702216,2,DT04857,25,8,2023,Brakes,BlueSky Car Lounge,TrueMotion Dealers
TX15749925,BR0012,DLR0010,Hon-M218,609897,5,DT01169,23,2,2022,Brakes,Falcon Auto Sales,DriveMax Motors
TX15749926,BR0009,DLR0001,Tat-M188,1893987,3,DT04938,1,5,2023,Tyres,Fusion Car Center,AC Cars Motors
TX15749927,BR0001,DLR0003,Tat-M188,949683,5,DT03983,21,4,2020,Engine,AC Cars Motors,Saab Motors
TX15749928,BR0002,DLR0024,BMW-M1,1672396,4,DT03443,7,7,2021,Seats,Deccan Motors,Orbit Auto Dealers
TX15749929,BR0004,DLR0025,Hyu-M158,339651,2,DT04921,23,4,2022,Tyres,Velocity Auto Mall,Revo Auto Partners
TX15749930,BR0014,DLR0029,Hyu-M158,449320,1,DT02060,19,8,2023,Steering,Elite Drive Showroom,Trailblazer Auto
TX15749931,BR0007,DLR0016,Hyu-M158,710078,2,DT02604,26,8,2019,Engine,Crestline Motors,Royal Wheels Dealership
TX15749932,BR0001,DLR0014,Ren-M128,1135578,5,DT04915,2,3,2020,Brakes,AC Cars Motors,TrueMotion Dealers
TX15749933,BR0007,DLR0021,Hon-M218,289236,4,DT02216,21,2,2021,Steering,Crestline Motors,Cityscape Dealers
TX15749934,BR0001,DLR0024,Hyu-M158,633645,2,DT04873,26,5,2019,Engine,AC Cars Motors,Orbit Auto Dealers
TX15749935,BR0014,DLR0015,BMW-M1,481153,1,DT04059,7,7,2021,Tyres,Elite Drive Showroom,Vroom Auto Sales
TX15749936,BR0011,DLR0017,Tat-M188,232288,1,DT02693,1,12,2022,Tyres,Glide Motors,Nimbus Motors
TX15749937,BR0010,DLR0026,BMW-M1,37845,4,DT02834,26,4,2023,Seats,Nexa Auto Gallery,Urban Gears Dealers
TX15749938,BR0014,DLR0013,Hon-M218,134535,1,DT01803,12,10,2022,Engine,Elite Drive Showroom,Momentum Car Hub
TX15749939,BR0014,DLR0030,Hyu-M158,812858,2,DT03295,8,10,2021,Steering,Elite Drive Showroom,Pulse Car Hub
TX15749940,BR0006,DLR0006,Tat-M188,728641,3,DT03851,6,5,2021,Steering,Zenith Auto Hub,EcoDrive Dealership
TX15749941,BR0001,DLR0030,Hyu-M158,1233658,1,DT04554,14,2,2019,Brakes,AC Cars Motors,Pulse Car Hub
TX15749942,BR0015,DLR0004,Tat-M188,1466807,3,DT04302,25,8,2019,Seats,Torque Wheel Motors,Messerschmitt Motors
TX15749943,BR0009,DLR0001,Ren-M128,1037977,2,DT00333,21,4,2022,Steering,Fusion Car Center,AC Cars Motors
TX15749944,BR0013,DLR0027,Ren-M128,1482054,1,DT02720,22,2,2023,Engine,Trinity Auto World,DriveIQ Showroom
TX15749945,BR0009,DLR0013,Hyu-M158,1369876,1,DT01158,26,5,2019,Tyres,Fusion Car Center,Momentum Car Hub
TX15749946,BR0007,DLR0030,BMW-M1,871813,4,DT02899,15,2,2023,Steering,Crestline Motors,Pulse Car Hub
TX15749947,BR0014,DLR0015,Tat-M188,39124,1,DT00619,6,5,2020,Seats,Elite Drive Showroom,Vroom Auto Sales
TX15749948,BR0014,DLR0017,Tat-M188,120413,1,DT02033,8,10,2020,Tyres,Elite Drive Showroom,Nimbus Motors
TX15749949,BR0015,DLR0022,Tat-M188,1832276,5,DT00971,1,4,2020,Engine,Torque Wheel Motors,Skyline Wheels
TX15749950,BR0013,DLR0003,Tat-M188,1612375,5,DT04241,27,1,2023,Brakes,Trinity Auto World,Saab Motors
TX15749951,BR0007,DLR0011,Ren-M128,931975,4,DT04179,3,8,2022,Engine,Crestline Motors,Grand Auto Plaza
TX15749952,BR0003,DLR0005,Hyu-M158,774977,2,DT03144,1,1,2022,Tyres,Wiesmann Motors,Prestige Auto Dealers
TX15749953,BR0009,DLR0001,Tat-M188,800972,1,DT03707,10,7,2023,Engine,Fusion Car Center,AC Cars Motors
TX15749954,BR0015,DLR0011,BMW-M1,1960913,5,DT02312,18,2,2019,Steering,Torque Wheel Motors,Grand Auto Plaza
TX15749955,BR0012,DLR0021,Hon-M218,164112,1,DT00501,21,3,2020,Steering,Falcon Auto Sales,Cityscape Dealers
TX15749956,BR0011,DLR0002,Ren-M128,809566,2,DT00892,15,1,2020,Tyres,Glide Motors,Subaru Motors
TX15749957,BR0007,DLR0029,Hon-M218,630274,3,DT01152,9,2,2020,Tyres,Crestline Motors,Trailblazer Auto
TX15749958,BR0016,DLR0017,Hon-M218,1203773,4,DT03727,11,12,2019,Tyres,BlueSky Car Lounge,Nimbus Motors
TX15749959,BR0015,DLR0003,Hyu-M158,912670,1,DT00703,17,7,2023,Steering,Torque Wheel Motors,Saab Motors
TX15749960,BR0009,DLR0012,Hyu-M158,74621,2,DT04974,17,10,2019,Tyres,Fusion Car Center,Axis AutoMart
TX15749961,BR0009,DLR0028,Hyu-M158,1270900,2,DT02816,1,3,2020,Steering,Fusion Car Center,Autograph Motors
TX15749962,BR0007,DLR0012,Hon-M218,1005429,1,DT01013,23,7,2022,Engine,Crestline Motors,Axis AutoMart
TX15749963,BR0006,DLR0004,Hon-M218,1313271,5,DT03173,1,4,2022,Seats,Zenith Auto Hub,Messerschmitt Motors
TX15749964,BR0012,DLR0026,Tat-M188,263462,2,DT01182,25,3,2019,Seats,Falcon Auto Sales,Urban Gears Dealers
TX15749965,BR0011,DLR0014,Ren-M128,1312869,5,DT03117,8,5,2023,Steering,Glide Motors,TrueMotion Dealers
TX15749966,BR0011,DLR0022,Ren-M128,439826,1,DT04932,6,10,2021,Engine,Glide Motors,Skyline Wheels
TX15749967,BR0012,DLR0022,Hon-M218,1712294,2,DT04417,27,8,2019,Seats,Falcon Auto Sales,Skyline Wheels
TX15749968,BR0012,DLR0029,Ren-M128,975142,2,DT01780,3,12,2022,Tyres,Falcon Auto Sales,Trailblazer Auto
TX15749969,BR0010,DLR0011,Tat-M188,1128059,4,DT04960,21,7,2023,Seats,Nexa Auto Gallery,Grand Auto Plaza
TX15749970,BR0016,DLR0019,Hyu-M158,1565407,3,DT02481,17,10,2021,Engine,BlueSky Car Lounge,Fusion AutoPoint
TX15749971,BR0003,DLR0022,Hon-M218,132707,2,DT00730,4,3,2022,Seats,Wiesmann Motors,Skyline Wheels
TX15749972,BR0011,DLR0022,Hon-M218,1847263,1,DT04879,25,12,2021,Steering,Glide Motors,Skyline Wheels
TX15749973,BR0016,DLR0001,Tat-M188,1283936,4,DT00306,4,5,2019,Tyres,BlueSky Car Lounge,AC Cars Motors
TX15749974,BR0015,DLR0021,Hon-M218,1204161,4,DT01020,18,7,2021,Brakes,Torque Wheel Motors,Cityscape Dealers
TX15749975,BR0008,DLR0019,Ren-M128,870594,5,DT03976,20,3,2019,Steering,Redline Auto Zone,Fusion AutoPoint
TX15749976,BR0015,DLR0005,Tat-M188,1212003,5,DT04040,9,1,2022,Steering,Torque Wheel Motors,Prestige Auto Dealers
TX15749977,BR0004,DLR0025,BMW-M1,1192930,4,DT00157,8,7,2022,Engine,Velocity Auto Mall,Revo Auto Partners
TX15749978,BR0001,DLR0003,Hon-M218,1053837,2,DT04301,18,11,2021,Seats,AC Cars Motors,Saab Motors
TX15749979,BR0013,DLR0007,Tat-M188,1627989,5,DT00456,22,4,2020,Engine,Trinity Auto World,Torque Traders
TX15749980,BR0003,DLR0024,Ren-M128,426212,1,DT04471,12,12,2020,Seats,Wiesmann Motors,Orbit Auto Dealers
TX15749981,BR0009,DLR0020,Tat-M188,809352,2,DT03715,6,3,2021,Steering,Fusion Car Center,HyperDrive Car Trade
TX15749982,BR0009,DLR0004,BMW-M1,1604920,3,DT04081,9,10,2023,Engine,Fusion Car Center,Messerschmitt Motors
TX15749983,BR0005,DLR0012,Ren-M128,476114,1,DT01198,17,7,2021,Engine,Imperial Auto House,Axis AutoMart
TX15749984,BR0004,DLR0030,BMW-M1,1195909,2,DT04677,24,6,2023,Brakes,Velocity Auto Mall,Pulse Car Hub
TX15749985,BR0001,DLR0006,BMW-M1,868249,3,DT00024,28,8,2020,Steering,AC Cars Motors,EcoDrive Dealership
TX15749986,BR0008,DLR0030,BMW-M1,1600572,2,DT03778,1,6,2022,Brakes,Redline Auto Zone,Pulse Car Hub
TX15749987,BR0003,DLR0020,Tat-M188,1483225,4,DT00878,10,9,2019,Steering,Wiesmann Motors,HyperDrive Car Trade
TX15749988,BR0011,DLR0002,Tat-M188,907285,5,DT01801,19,2,2022,Engine,Glide Motors,Subaru Motors
TX15749989,BR0007,DLR0010,BMW-M1,459579,1,DT00656,2,11,2022,Tyres,Crestline Motors,DriveMax Motors
TX15749990,BR0002,DLR0003,Tat-M188,1174358,3,DT01516,2,8,2020,Seats,Deccan Motors,Saab Motors
TX15749991,BR0003,DLR0010,Tat-M188,713345,3,DT02693,3,4,2020,Tyres,Wiesmann Motors,DriveMax Motors
TX15749992,BR0011,DLR0028,Hon-M218,797509,2,DT04612,7,6,2022,Steering,Glide Motors,Autograph Motors
TX15749993,BR0012,DLR0027,Hon-M218,1512604,4,DT02056,8,8,2019,Steering,Falcon Auto Sales,DriveIQ Showroom
TX15749994,BR0004,DLR0020,Tat-M188,49315,2,DT04170,15,6,2022,Engine,Velocity Auto Mall,HyperDrive Car Trade
TX15749995,BR0010,DLR0009,Hyu-M158,1666430,4,DT01699,19,10,2022,Engine,Nexa Auto Gallery,PrimeDrive Dealership
