Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX00915691,BR0002,DLR0014,BMW-M1,1346633,2,DT03531,27,1,2022,Steering,Deccan Motors,TrueMotion Dealers
TX00915692,BR0012,DLR0017,BMW-M1,148518,4,DT01217,1,1,2023,Seats,Falcon Auto Sales,Nimbus Motors
TX00915693,BR0006,DLR0022,BMW-M1,1300900,3,DT01547,12,12,2019,Steering,Zenith Auto Hub,Skyline Wheels
TX00915694,BR0001,DLR0003,BMW-M1,1233220,4,DT01579,2,8,2023,Engine,AC Cars Motors,Saab Motors
TX00915695,BR0006,DLR0021,Ren-M128,327073,1,DT02005,26,10,2019,Tyres,Zenith Auto Hub,Cityscape Dealers
TX00915696,BR0002,DLR0028,Ren-M128,141865,2,DT01733,1,3,2019,Engine,Deccan Motors,Autograph Motors
TX00915697,BR0008,DLR0028,Hon-M218,1742960,3,DT02899,26,7,2023,Steering,Redline Auto Zone,Autograph Motors
TX00915698,BR0003,DLR0016,Hon-M218,813756,2,DT04163,2,7,2022,Engine,Wiesmann Motors,Royal Wheels Dealership
TX00915699,BR0013,DLR0028,Tat-M188,883772,5,DT01773,14,1,2023,Seats,Trinity Auto World,Autograph Motors
TX00915700,BR0015,DLR0021,BMW-M1,263499,2,DT04784,16,12,2020,Brakes,Torque Wheel Motors,Cityscape Dealers
TX00915701,BR0013,DLR0019,Tat-M188,82232,2,DT03213,25,3,2023,Brakes,Trinity Auto World,Fusion AutoPoint
TX00915702,BR0014,DLR0001,BMW-M1,878922,5,DT00853,13,9,2021,Brakes,Elite Drive Showroom,AC Cars Motors
TX00915703,BR0004,DLR0021,Ren-M128,959073,5,DT00510,16,12,2022,Brakes,Velocity Auto Mall,Cityscape Dealers
TX00915704,BR0007,DLR0028,BMW-M1,141754,4,DT04490,5,10,2022,Seats,Crestline Motors,Autograph Motors
TX00915705,BR0014,DLR0012,Ren-M128,780907,5,DT02513,18,8,2022,Seats,Elite Drive Showroom,Axis AutoMart
TX00915706,BR0012,DLR0020,Hyu-M158,149051,5,DT00158,22,5,2022,Engine,Falcon Auto Sales,HyperDrive Car Trade
TX00915707,BR0014,DLR0018,Ren-M128,433694,2,DT00704,14,9,2019,Steering,Elite Drive Showroom,Ignite Motors
TX00915708,BR0015,DLR0002,BMW-M1,1728561,2,DT04557,14,2,2020,Steering,Torque Wheel Motors,Subaru Motors
TX00915709,BR0002,DLR0030,Hyu-M158,1901731,4,DT00354,11,2,2020,Seats,Deccan Motors,Pulse Car Hub
TX00915710,BR0012,DLR0011,Hon-M218,479577,2,DT01586,24,9,2019,Steering,Falcon Auto Sales,Grand Auto Plaza
TX00915711,BR0016,DLR0003,Hyu-M158,523187,5,DT04400,5,9,2022,Brakes,BlueSky Car Lounge,Saab Motors
