Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX16299283,BR0007,DLR0001,Hyu-M158,1800656,1,DT02549,18,9,2019,Tyres,Crestline Motors,AC Cars Motors
TX16299284,BR0011,DLR0013,Hon-M218,1379596,2,DT03823,20,4,2019,Steering,Glide Motors,Momentum Car Hub
TX16299285,BR0005,DLR0003,Ren-M128,1584862,2,DT02134,17,12,2022,Seats,Imperial Auto House,Saab Motors
TX16299286,BR0014,DLR0026,Ren-M128,243267,4,DT00632,11,10,2023,Steering,Elite Drive Showroom,Urban Gears Dealers
TX16299287,BR0014,DLR0020,Ren-M128,1460191,3,DT02923,8,3,2019,Seats,Elite Drive Showroom,HyperDrive Car Trade
TX16299288,BR0011,DLR0005,BMW-M1,1554409,5,DT01170,27,9,2022,Tyres,Glide Motors,Prestige Auto Dealers
TX16299289,BR0010,DLR0006,Tat-M188,613571,4,DT03201,8,11,2019,Seats,Nexa Auto Gallery,EcoDrive Dealership
TX16299290,BR0008,DLR0002,Hon-M218,277010,5,DT01139,18,8,2022,Brakes,Redline Auto Zone,Subaru Motors
TX16299291,BR0005,DLR0003,BMW-M1,1315514,2,DT02157,23,4,2019,Steering,Imperial Auto House,Saab Motors
TX16299292,BR0006,DLR0024,Hon-M218,116517,1,DT01204,8,4,2022,Engine,Zenith Auto Hub,Orbit Auto Dealers
TX16299293,BR0001,DLR0019,Tat-M188,797221,4,DT00086,12,6,2022,Tyres,AC Cars Motors,Fusion AutoPoint
TX16299294,BR0008,DLR0002,Hyu-M158,143734,3,DT01712,15,7,2019,Tyres,Redline Auto Zone,Subaru Motors
TX16299295,BR0016,DLR0019,Tat-M188,1969836,2,DT03894,16,12,2022,Seats,BlueSky Car Lounge,Fusion AutoPoint
TX16299296,BR0011,DLR0007,Hon-M218,1764037,2,DT02430,24,10,2020,Tyres,Glide Motors,Torque Traders
TX16299297,BR0014,DLR0022,Tat-M188,1308037,5,DT03743,5,11,2019,Seats,Elite Drive Showroom,Skyline Wheels
TX16299298,BR0004,DLR0028,Hyu-M158,1181334,3,DT04837,12,9,2023,Seats,Velocity Auto Mall,Autograph Motors
TX16299299,BR0008,DLR0007,Tat-M188,1380868,1,DT00289,11,5,2023,Seats,Redline Auto Zone,Torque Traders
TX16299300,BR0010,DLR0011,BMW-M1,1869324,2,DT04551,5,5,2023,Steering,Nexa Auto Gallery,Grand Auto Plaza
TX16299301,BR0009,DLR0024,Hyu-M158,1702761,2,DT03954,8,2,2021,Steering,Fusion Car Center,Orbit Auto Dealers
TX16299302,BR0007,DLR0012,Ren-M128,1779655,5,DT03462,6,2,2020,Seats,Crestline Motors,Axis AutoMart
TX16299303,BR0011,DLR0018,Hyu-M158,1696555,1,DT00387,16,12,2020,Engine,Glide Motors,Ignite Motors
TX16299304,BR0010,DLR0020,Hyu-M158,890820,1,DT01514,26,1,2023,Steering,Nexa Auto Gallery,HyperDrive Car Trade
TX16299305,BR0003,DLR0002,Hyu-M158,710811,4,DT04288,14,3,2020,Steering,Wiesmann Motors,Subaru Motors
TX16299306,BR0012,DLR0024,Hyu-M158,471297,2,DT03950,27,1,2020,Tyres,Falcon Auto Sales,Orbit Auto Dealers
TX16299307,BR0010,DLR0003,Ren-M128,1642298,5,DT03261,18,3,2023,Seats,Nexa Auto Gallery,Saab Motors
TX16299308,BR0002,DLR0019,BMW-M1,1292485,3,DT00264,5,7,2021,Steering,Deccan Motors,Fusion AutoPoint
TX16299309,BR0006,DLR0011,Hon-M218,332968,1,DT03121,1,12,2022,Tyres,Zenith Auto Hub,Grand Auto Plaza
TX16299310,BR0010,DLR0006,BMW-M1,638170,3,DT04080,8,6,2019,Brakes,Nexa Auto Gallery,EcoDrive Dealership
TX16299311,BR0007,DLR0019,Hon-M218,1165340,4,DT01533,19,8,2022,Steering,Crestline Motors,Fusion AutoPoint
TX16299312,BR0003,DLR0011,Hon-M218,1989381,3,DT00424,10,11,2022,Brakes,Wiesmann Motors,Grand Auto Plaza
TX16299313,BR0009,DLR0003,BMW-M1,283293,1,DT04688,4,6,2021,Steering,Fusion Car Center,Saab Motors
TX16299314,BR0002,DLR0010,BMW-M1,1941068,2,DT04255,4,12,2021,Steering,Deccan Motors,DriveMax Motors
TX16299315,BR0016,DLR0006,Hyu-M158,1910024,2,DT02180,8,2,2021,Seats,BlueSky Car Lounge,EcoDrive Dealership
TX16299316,BR0014,DLR0020,Tat-M188,1215145,4,DT00897,22,11,2020,Tyres,Elite Drive Showroom,HyperDrive Car Trade
TX16299317,BR0014,DLR0004,Ren-M128,1714791,1,DT01851,16,9,2022,Seats,Elite Drive Showroom,Messerschmitt Motors
TX16299318,BR0013,DLR0005,Tat-M188,1910408,5,DT02402,18,4,2023,Seats,Trinity Auto World,Prestige Auto Dealers
TX16299319,BR0016,DLR0017,BMW-M1,1003093,4,DT02175,4,4,2023,Seats,BlueSky Car Lounge,Nimbus Motors
TX16299320,BR0009,DLR0021,BMW-M1,239078,2,DT02530,20,6,2021,Tyres,Fusion Car Center,Cityscape Dealers
TX16299321,BR0015,DLR0021,Tat-M188,1726369,1,DT02809,21,3,2020,Tyres,Torque Wheel Motors,Cityscape Dealers
TX16299322,BR0008,DLR0020,BMW-M1,980491,3,DT04869,28,1,2019,Steering,Redline Auto Zone,HyperDrive Car Trade
TX16299323,BR0016,DLR0009,BMW-M1,1143299,2,DT03087,13,5,2022,Engine,BlueSky Car Lounge,PrimeDrive Dealership
TX16299324,BR0013,DLR0001,Tat-M188,149733,2,DT04836,4,10,2023,Steering,Trinity Auto World,AC Cars Motors
TX16299325,BR0007,DLR0025,Ren-M128,1683499,4,DT00363,18,7,2021,Steering,Crestline Motors,Revo Auto Partners
TX16299326,BR0006,DLR0007,Hon-M218,1238385,2,DT02802,24,8,2023,Seats,Zenith Auto Hub,Torque Traders
TX16299327,BR0007,DLR0016,Hon-M218,1478216,5,DT00124,7,12,2022,Tyres,Crestline Motors,Royal Wheels Dealership
TX16299328,BR0009,DLR0018,Tat-M188,872234,2,DT00763,3,8,2020,Brakes,Fusion Car Center,Ignite Motors
TX16299329,BR0009,DLR0017,Hon-M218,29811,2,DT04232,18,3,2019,Tyres,Fusion Car Center,Nimbus Motors
TX16299330,BR0012,DLR0028,Ren-M128,447140,2,DT01795,27,7,2019,Seats,Falcon Auto Sales,Autograph Motors
TX16299331,BR0008,DLR0018,Hon-M218,1782413,2,DT03410,18,6,2023,Steering,Redline Auto Zone,Ignite Motors
TX16299332,BR0005,DLR0003,Tat-M188,814430,1,DT00690,12,8,2023,Steering,Imperial Auto House,Saab Motors
TX16299333,BR0015,DLR0020,BMW-M1,1950941,1,DT01043,2,2,2023,Seats,Torque Wheel Motors,HyperDrive Car Trade
TX16299334,BR0007,DLR0005,Ren-M128,1286572,5,DT04468,23,10,2022,Seats,Crestline Motors,Prestige Auto Dealers
TX16299335,BR0004,DLR0022,Hyu-M158,478418,5,DT00307,5,3,2022,Seats,Velocity Auto Mall,Skyline Wheels
TX16299336,BR0008,DLR0020,Hyu-M158,1013659,2,DT01692,24,9,2021,Engine,Redline Auto Zone,HyperDrive Car Trade
TX16299337,BR0005,DLR0016,Hyu-M158,1923356,1,DT04321,22,11,2021,Steering,Imperial Auto House,Royal Wheels Dealership
TX16299338,BR0011,DLR0015,Tat-M188,1655176,1,DT03829,27,12,2021,Seats,Glide Motors,Vroom Auto Sales
TX16299339,BR0015,DLR0023,Hyu-M158,1842007,3,DT00864,18,11,2020,Brakes,Torque Wheel Motors,Legendary Auto Group
TX16299340,BR0010,DLR0009,Tat-M188,1946099,1,DT03956,25,8,2020,Engine,Nexa Auto Gallery,PrimeDrive Dealership
TX16299341,BR0007,DLR0008,Hyu-M158,1245387,3,DT02752,17,9,2020,Brakes,Crestline Motors,AutoNova Sales
TX16299342,BR0002,DLR0017,BMW-M1,714649,5,DT04618,6,12,2022,Brakes,Deccan Motors,Nimbus Motors
TX16299343,BR0004,DLR0026,Hon-M218,1764452,5,DT02254,5,2,2019,Steering,Velocity Auto Mall,Urban Gears Dealers
TX16299344,BR0009,DLR0004,Hon-M218,1078459,2,DT01924,11,12,2021,Brakes,Fusion Car Center,Messerschmitt Motors
TX16299345,BR0005,DLR0009,Hyu-M158,644943,3,DT04485,10,4,2019,Engine,Imperial Auto House,PrimeDrive Dealership
TX16299346,BR0008,DLR0028,Hyu-M158,1457494,4,DT03198,16,7,2019,Seats,Redline Auto Zone,Autograph Motors
TX16299347,BR0011,DLR0026,Tat-M188,1753867,3,DT02377,9,12,2023,Tyres,Glide Motors,Urban Gears Dealers
TX16299348,BR0013,DLR0008,Hyu-M158,821560,3,DT04312,11,2,2021,Tyres,Trinity Auto World,AutoNova Sales
TX16299349,BR0008,DLR0014,Tat-M188,1290063,4,DT00991,8,11,2019,Engine,Redline Auto Zone,TrueMotion Dealers
TX16299350,BR0011,DLR0027,Tat-M188,619869,5,DT02343,24,12,2021,Seats,Glide Motors,DriveIQ Showroom
TX16299351,BR0015,DLR0021,Ren-M128,440167,2,DT02116,22,12,2020,Engine,Torque Wheel Motors,Cityscape Dealers
TX16299352,BR0012,DLR0009,Ren-M128,899245,4,DT04196,19,7,2022,Engine,Falcon Auto Sales,PrimeDrive Dealership
TX16299353,BR0002,DLR0001,Ren-M128,500695,2,DT03981,24,9,2021,Brakes,Deccan Motors,AC Cars Motors
TX16299354,BR0013,DLR0011,Hon-M218,1627364,1,DT03659,15,12,2019,Brakes,Trinity Auto World,Grand Auto Plaza
TX16299355,BR0006,DLR0015,Ren-M128,1986285,4,DT03087,4,3,2022,Seats,Zenith Auto Hub,Vroom Auto Sales
TX16299356,BR0003,DLR0003,Tat-M188,359937,2,DT01635,15,3,2021,Steering,Wiesmann Motors,Saab Motors
TX16299357,BR0006,DLR0012,Ren-M128,547384,5,DT00029,2,4,2021,Seats,Zenith Auto Hub,Axis AutoMart
TX16299358,BR0006,DLR0026,Tat-M188,1097353,4,DT00189,8,5,2019,Brakes,Zenith Auto Hub,Urban Gears Dealers
TX16299359,BR0016,DLR0014,Ren-M128,1347978,4,DT02049,17,5,2023,Steering,BlueSky Car Lounge,TrueMotion Dealers
TX16299360,BR0010,DLR0002,BMW-M1,76747,5,DT04592,4,5,2021,Tyres,Nexa Auto Gallery,Subaru Motors
TX16299361,BR0013,DLR0027,Hon-M218,320665,5,DT03987,12,2,2020,Steering,Trinity Auto World,DriveIQ Showroom
TX16299362,BR0010,DLR0022,Ren-M128,182749,1,DT02635,2,7,2019,Tyres,Nexa Auto Gallery,Skyline Wheels
TX16299363,BR0016,DLR0023,Hyu-M158,1125158,1,DT00008,12,11,2021,Brakes,BlueSky Car Lounge,Legendary Auto Group
TX16299364,BR0015,DLR0010,Tat-M188,894109,4,DT04237,22,10,2021,Steering,Torque Wheel Motors,DriveMax Motors
TX16299365,BR0006,DLR0006,BMW-M1,377376,4,DT04617,15,3,2022,Engine,Zenith Auto Hub,EcoDrive Dealership
TX16299366,BR0012,DLR0003,BMW-M1,197871,2,DT03988,8,2,2022,Brakes,Falcon Auto Sales,Saab Motors
TX16299367,BR0006,DLR0010,Hyu-M158,1193864,4,DT04367,18,8,2019,Brakes,Zenith Auto Hub,DriveMax Motors
TX16299368,BR0002,DLR0013,Ren-M128,1492442,2,DT01083,6,4,2019,Brakes,Deccan Motors,Momentum Car Hub
TX16299369,BR0002,DLR0028,Tat-M188,1090046,5,DT01041,18,9,2020,Brakes,Deccan Motors,Autograph Motors
TX16299370,BR0013,DLR0023,BMW-M1,1774803,2,DT01379,28,2,2023,Brakes,Trinity Auto World,Legendary Auto Group
TX16299371,BR0009,DLR0014,Hon-M218,1247355,4,DT01638,8,6,2022,Tyres,Fusion Car Center,TrueMotion Dealers
