Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX06226693,BR0007,DLR0014,Tat-M188,625831,2,DT01196,11,5,2021,Tyres,Crestline Motors,TrueMotion Dealers
TX06226694,BR0015,DLR0002,Tat-M188,1243903,4,DT03921,20,9,2020,Engine,Torque Wheel Motors,Subaru Motors
TX06226695,BR0001,DLR0025,Hyu-M158,88747,5,DT02630,11,11,2023,Seats,AC Cars Motors,Revo Auto Partners
TX06226696,BR0007,DLR0001,Hyu-M158,55670,4,DT04707,6,7,2021,Seats,Crestline Motors,AC Cars Motors
TX06226697,BR0004,DLR0020,Hyu-M158,334714,4,DT00549,27,8,2019,Brakes,Velocity Auto Mall,HyperDrive Car Trade
TX06226698,BR0016,DLR0023,Hon-M218,626761,2,DT02935,2,3,2023,Seats,BlueSky Car Lounge,Legendary Auto Group
TX06226699,BR0012,DLR0009,Hon-M218,433141,2,DT00917,13,1,2019,Steering,Falcon Auto Sales,PrimeDrive Dealership
TX06226700,BR0002,DLR0021,Hon-M218,1295127,4,DT04792,8,5,2021,Seats,Deccan Motors,Cityscape Dealers
TX06226701,BR0006,DLR0011,Hon-M218,1840493,4,DT04748,12,3,2023,Engine,Zenith Auto Hub,Grand Auto Plaza
TX06226702,BR0002,DLR0009,Hon-M218,1043658,4,DT00807,12,8,2019,Brakes,Deccan Motors,PrimeDrive Dealership
TX06226703,BR0010,DLR0023,Ren-M128,1058053,4,DT02363,2,3,2022,Steering,Nexa Auto Gallery,Legendary Auto Group
TX06226704,BR0002,DLR0020,BMW-M1,1817752,1,DT04567,10,2,2023,Engine,Deccan Motors,HyperDrive Car Trade
TX06226705,BR0015,DLR0007,BMW-M1,1390467,3,DT00276,28,1,2020,Engine,Torque Wheel Motors,Torque Traders
TX06226706,BR0014,DLR0012,Ren-M128,106335,2,DT00841,22,2,2023,Tyres,Elite Drive Showroom,Axis AutoMart
TX06226707,BR0001,DLR0008,Hyu-M158,391088,1,DT01948,6,10,2019,Engine,AC Cars Motors,AutoNova Sales
TX06226708,BR0001,DLR0021,Tat-M188,1516115,5,DT00901,21,4,2022,Engine,AC Cars Motors,Cityscape Dealers
TX06226709,BR0006,DLR0002,BMW-M1,385789,3,DT02424,19,3,2019,Engine,Zenith Auto Hub,Subaru Motors
TX06226710,BR0005,DLR0027,Hyu-M158,1734208,2,DT03846,27,12,2022,Seats,Imperial Auto House,DriveIQ Showroom
TX06226711,BR0004,DLR0003,Hon-M218,1594163,4,DT02820,14,12,2022,Engine,Velocity Auto Mall,Saab Motors
TX06226712,BR0012,DLR0020,Tat-M188,142193,5,DT01071,26,10,2021,Steering,Falcon Auto Sales,HyperDrive Car Trade
TX06226713,BR0007,DLR0019,Hon-M218,739063,3,DT02177,18,4,2023,Tyres,Crestline Motors,Fusion AutoPoint
TX06226714,BR0002,DLR0022,Ren-M128,265376,4,DT01345,6,11,2022,Steering,Deccan Motors,Skyline Wheels
TX06226715,BR0015,DLR0002,BMW-M1,1606473,4,DT02778,14,7,2019,Seats,Torque Wheel Motors,Subaru Motors
TX06226716,BR0013,DLR0026,Tat-M188,1169530,3,DT01657,16,2,2020,Steering,Trinity Auto World,Urban Gears Dealers
TX06226717,BR0016,DLR0018,Tat-M188,229711,5,DT01069,16,9,2021,Tyres,BlueSky Car Lounge,Ignite Motors
TX06226718,BR0010,DLR0014,Hyu-M158,798732,4,DT02183,10,3,2023,Engine,Nexa Auto Gallery,TrueMotion Dealers
TX06226719,BR0014,DLR0029,BMW-M1,1715306,2,DT03146,24,9,2021,Seats,Elite Drive Showroom,Trailblazer Auto
TX06226720,BR0009,DLR0024,Ren-M128,869441,5,DT03381,20,5,2023,Engine,Fusion Car Center,Orbit Auto Dealers
TX06226721,BR0011,DLR0013,Tat-M188,710879,2,DT01301,15,6,2019,Steering,Glide Motors,Momentum Car Hub
TX06226722,BR0009,DLR0028,Hon-M218,955524,5,DT04823,20,5,2021,Tyres,Fusion Car Center,Autograph Motors
TX06226723,BR0006,DLR0014,Hyu-M158,399153,3,DT01496,24,12,2019,Tyres,Zenith Auto Hub,TrueMotion Dealers
TX06226724,BR0014,DLR0026,Tat-M188,397085,3,DT04871,25,8,2021,Engine,Elite Drive Showroom,Urban Gears Dealers
TX06226725,BR0011,DLR0015,Ren-M128,1086775,2,DT02026,17,3,2020,Tyres,Glide Motors,Vroom Auto Sales
TX06226726,BR0003,DLR0030,Tat-M188,381750,2,DT03724,17,7,2020,Steering,Wiesmann Motors,Pulse Car Hub
TX06226727,BR0011,DLR0014,BMW-M1,262970,4,DT01886,6,9,2022,Tyres,Glide Motors,TrueMotion Dealers
TX06226728,BR0009,DLR0020,Hon-M218,1712830,5,DT04723,16,1,2021,Steering,Fusion Car Center,HyperDrive Car Trade
TX06226729,BR0015,DLR0001,Tat-M188,1319724,2,DT04489,17,4,2019,Tyres,Torque Wheel Motors,AC Cars Motors
TX06226730,BR0002,DLR0024,Tat-M188,274307,5,DT04964,10,5,2020,Brakes,Deccan Motors,Orbit Auto Dealers
TX06226731,BR0015,DLR0021,Tat-M188,948130,4,DT04798,17,11,2023,Engine,Torque Wheel Motors,Cityscape Dealers
TX06226732,BR0007,DLR0009,Hon-M218,361545,4,DT01516,21,9,2020,Engine,Crestline Motors,PrimeDrive Dealership
TX06226733,BR0001,DLR0013,Ren-M128,1132158,4,DT04656,1,8,2021,Engine,AC Cars Motors,Momentum Car Hub
TX06226734,BR0011,DLR0003,BMW-M1,686752,2,DT04874,20,9,2020,Engine,Glide Motors,Saab Motors
TX06226735,BR0006,DLR0010,Hon-M218,1307824,2,DT00749,23,6,2023,Seats,Zenith Auto Hub,DriveMax Motors
TX06226736,BR0008,DLR0018,BMW-M1,1592867,5,DT03841,14,1,2021,Steering,Redline Auto Zone,Ignite Motors
TX06226737,BR0013,DLR0022,Hon-M218,881489,1,DT01292,1,8,2021,Brakes,Trinity Auto World,Skyline Wheels
TX06226738,BR0001,DLR0026,Hon-M218,1450875,2,DT04646,26,1,2019,Steering,AC Cars Motors,Urban Gears Dealers
TX06226739,BR0005,DLR0011,Hon-M218,1603843,4,DT02710,13,2,2023,Steering,Imperial Auto House,Grand Auto Plaza
TX06226740,BR0001,DLR0009,Ren-M128,1177041,2,DT00148,17,9,2020,Engine,AC Cars Motors,PrimeDrive Dealership
TX06226741,BR0016,DLR0029,Tat-M188,1128231,4,DT00676,19,6,2021,Seats,BlueSky Car Lounge,Trailblazer Auto
TX06226742,BR0001,DLR0024,BMW-M1,1100679,4,DT02640,6,12,2021,Steering,AC Cars Motors,Orbit Auto Dealers
TX06226743,BR0016,DLR0028,BMW-M1,238676,1,DT02943,21,7,2023,Tyres,BlueSky Car Lounge,Autograph Motors
