Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX14834179,BR0001,DLR0009,Tat-M188,447585,3,DT03338,20,7,2021,Steering,AC Cars Motors,PrimeDrive Dealership
TX14834180,BR0003,DLR0014,Ren-M128,1524606,1,DT01837,13,11,2023,Steering,Wiesmann Motors,TrueMotion Dealers
TX14834181,BR0015,DLR0007,Tat-M188,1943209,4,DT03138,4,4,2021,Seats,Torque Wheel Motors,Torque Traders
TX14834182,BR0002,DLR0025,BMW-M1,934760,4,DT03951,1,6,2019,Brakes,Deccan Motors,Revo Auto Partners
TX14834183,BR0009,DLR0025,BMW-M1,1732496,1,DT01960,16,3,2023,Engine,Fusion Car Center,Revo Auto Partners
TX14834184,BR0015,DLR0013,Hyu-M158,129272,3,DT01899,13,8,2023,Steering,Torque Wheel Motors,Momentum Car Hub
TX14834185,BR0015,DLR0017,Hon-M218,1745089,3,DT02254,1,12,2020,Engine,Torque Wheel Motors,Nimbus Motors
TX14834186,BR0015,DLR0001,Tat-M188,583208,3,DT02747,21,3,2020,Seats,Torque Wheel Motors,AC Cars Motors
TX14834187,BR0003,DLR0026,Ren-M128,1297685,1,DT02049,16,4,2022,Steering,Wiesmann Motors,Urban Gears Dealers
TX14834188,BR0002,DLR0020,Hyu-M158,977630,3,DT01726,1,8,2022,Seats,Deccan Motors,HyperDrive Car Trade
TX14834189,BR0004,DLR0022,Tat-M188,1592060,3,DT01734,11,12,2019,Engine,Velocity Auto Mall,Skyline Wheels
TX14834190,BR0015,DLR0002,Hon-M218,766061,1,DT03869,7,12,2021,Brakes,Torque Wheel Motors,Subaru Motors
TX14834191,BR0009,DLR0030,Ren-M128,282104,4,DT03426,8,10,2019,Steering,Fusion Car Center,Pulse Car Hub
TX14834192,BR0009,DLR0008,BMW-M1,613797,4,DT01358,4,5,2023,Steering,Fusion Car Center,AutoNova Sales
TX14834193,BR0002,DLR0030,Ren-M128,1872202,4,DT03250,1,10,2022,Steering,Deccan Motors,Pulse Car Hub
TX14834194,BR0009,DLR0020,Tat-M188,938990,1,DT00386,4,3,2021,Seats,Fusion Car Center,HyperDrive Car Trade
TX14834195,BR0007,DLR0021,BMW-M1,572736,5,DT02324,15,11,2020,Engine,Crestline Motors,Cityscape Dealers
