Sale_ID,Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Product_Name,BranchName,DealerName
TX10805143,BR0013,DLR0004,BMW-M1,1465650,4,DT02996,15,3,2019,Brakes,Trinity Auto World,Messerschmitt Motors
TX10805144,BR0012,DLR0020,Tat-M188,160522,5,DT03011,6,11,2020,Engine,Falcon Auto Sales,HyperDrive Car Trade
TX10805145,BR0014,DLR0010,Ren-M128,386564,2,DT03077,15,1,2019,Tyres,Elite Drive Showroom,DriveMax Motors
TX10805146,BR0005,DLR0021,Hon-M218,1148195,2,DT04976,11,12,2021,Brakes,Imperial Auto House,Cityscape Dealers
TX10805147,BR0010,DLR0020,Hon-M218,1429964,2,DT01651,20,5,2023,Engine,Nexa Auto Gallery,HyperDrive Car Trade
TX10805148,BR0012,DLR0015,Hyu-M158,119722,2,DT03525,2,8,2020,Seats,Falcon Auto Sales,Vroom Auto Sales
TX10805149,BR0012,DLR0003,Hyu-M158,360585,1,DT02305,27,6,2021,Steering,Falcon Auto Sales,Saab Motors
TX10805150,BR0012,DLR0021,Ren-M128,507428,3,DT01866,28,10,2019,Tyres,Falcon Auto Sales,Cityscape Dealers
TX10805151,BR0012,DLR0009,Ren-M128,1825859,4,DT04792,1,6,2019,Tyres,Falcon Auto Sales,PrimeDrive Dealership
TX10805152,BR0001,DLR0027,Hyu-M158,1632635,4,DT04776,20,3,2019,Steering,AC Cars Motors,DriveIQ Showroom
TX10805153,BR0007,DLR0009,Tat-M188,1896166,3,DT00202,9,5,2020,Brakes,Crestline Motors,PrimeDrive Dealership
TX10805154,BR0010,DLR0019,BMW-M1,1757125,2,DT02513,25,2,2019,Steering,Nexa Auto Gallery,Fusion AutoPoint
TX10805155,BR0003,DLR0016,Ren-M128,902501,1,DT00233,23,5,2022,Tyres,Wiesmann Motors,Royal Wheels Dealership
TX10805156,BR0006,DLR0019,BMW-M1,148523,2,DT03527,28,7,2020,Brakes,Zenith Auto Hub,Fusion AutoPoint
TX10805157,BR0004,DLR0028,Hyu-M158,178473,4,DT01906,16,7,2019,Seats,Velocity Auto Mall,Autograph Motors
TX10805158,BR0009,DLR0010,Hyu-M158,680774,5,DT04458,26,1,2021,Brakes,Fusion Car Center,DriveMax Motors
TX10805159,BR0005,DLR0005,Ren-M128,1727280,1,DT01513,3,2,2022,Seats,Imperial Auto House,Prestige Auto Dealers
TX10805160,BR0009,DLR0010,Tat-M188,21649,4,DT00722,26,2,2021,Brakes,Fusion Car Center,DriveMax Motors
TX10805161,BR0011,DLR0017,Hon-M218,1454913,1,DT02773,6,7,2021,Engine,Glide Motors,Nimbus Motors
TX10805162,BR0012,DLR0024,Hon-M218,107948,1,DT03411,25,8,2019,Tyres,Falcon Auto Sales,Orbit Auto Dealers
TX10805163,BR0003,DLR0008,Hon-M218,1460985,2,DT02431,18,11,2021,Steering,Wiesmann Motors,AutoNova Sales
TX10805164,BR0002,DLR0022,Hyu-M158,1640600,4,DT02591,5,11,2020,Seats,Deccan Motors,Skyline Wheels
TX10805165,BR0003,DLR0010,Tat-M188,512767,3,DT01975,2,8,2020,Tyres,Wiesmann Motors,DriveMax Motors
TX10805166,BR0006,DLR0020,Tat-M188,1995527,4,DT01491,18,4,2021,Seats,Zenith Auto Hub,HyperDrive Car Trade
TX10805167,BR0009,DLR0006,Hon-M218,694789,5,DT00099,23,9,2019,Steering,Fusion Car Center,EcoDrive Dealership
TX10805168,BR0005,DLR0030,Tat-M188,587110,2,DT01531,23,12,2023,Seats,Imperial Auto House,Pulse Car Hub
TX10805169,BR0001,DLR0019,BMW-M1,1975212,2,DT03701,9,3,2021,Brakes,AC Cars Motors,Fusion AutoPoint
TX10805170,BR0016,DLR0009,Ren-M128,111149,1,DT02314,20,4,2023,Tyres,BlueSky Car Lounge,PrimeDrive Dealership
TX10805171,BR0016,DLR0025,Ren-M128,1985379,2,DT03297,26,6,2020,Brakes,BlueSky Car Lounge,Revo Auto Partners
TX10805172,BR0015,DLR0017,Hyu-M158,1072493,3,DT01388,12,6,2022,Seats,Torque Wheel Motors,Nimbus Motors
TX10805173,BR0016,DLR0014,Ren-M128,1185027,2,DT01052,10,9,2022,Steering,BlueSky Car Lounge,TrueMotion Dealers
TX10805174,BR0002,DLR0014,Ren-M128,238360,2,DT04911,8,2,2022,Seats,Deccan Motors,TrueMotion Dealers
TX10805175,BR0001,DLR0018,Hyu-M158,1582711,2,DT00559,17,2,2019,Steering,AC Cars Motors,Ignite Motors
TX10805176,BR0009,DLR0003,Ren-M128,1966248,3,DT02736,2,1,2020,Tyres,Fusion Car Center,Saab Motors
TX10805177,BR0012,DLR0026,Hyu-M158,1417864,1,DT04254,8,4,2022,Brakes,Falcon Auto Sales,Urban Gears Dealers
TX10805178,BR0009,DLR0030,Tat-M188,644224,5,DT03406,15,7,2023,Seats,Fusion Car Center,Pulse Car Hub
TX10805179,BR0013,DLR0023,BMW-M1,836900,4,DT02489,20,5,2022,Seats,Trinity Auto World,Legendary Auto Group
TX10805180,BR0001,DLR0002,Hon-M218,1078251,2,DT02066,27,9,2022,Engine,AC Cars Motors,Subaru Motors
TX10805181,BR0003,DLR0009,Hyu-M158,1332143,3,DT04550,16,3,2023,Brakes,Wiesmann Motors,PrimeDrive Dealership
TX10805182,BR0006,DLR0006,Hon-M218,1905507,5,DT04528,11,8,2022,Tyres,Zenith Auto Hub,EcoDrive Dealership
TX10805183,BR0016,DLR0024,BMW-M1,1719606,5,DT03729,3,5,2022,Brakes,BlueSky Car Lounge,Orbit Auto Dealers
TX10805184,BR0013,DLR0010,Hon-M218,1438911,2,DT00708,14,12,2021,Engine,Trinity Auto World,DriveMax Motors
TX10805185,BR0016,DLR0013,Hon-M218,522964,3,DT01997,18,3,2022,Seats,BlueSky Car Lounge,Momentum Car Hub
TX10805186,BR0016,DLR0021,Tat-M188,322253,4,DT02170,13,8,2019,Seats,BlueSky Car Lounge,Cityscape Dealers
TX10805187,BR0016,DLR0028,Hon-M218,1033577,5,DT01103,21,11,2020,Engine,BlueSky Car Lounge,Autograph Motors
TX10805188,BR0004,DLR0005,Hyu-M158,425120,3,DT02141,24,6,2020,Brakes,Velocity Auto Mall,Prestige Auto Dealers
TX10805189,BR0001,DLR0007,BMW-M1,490965,1,DT04945,13,2,2023,Steering,AC Cars Motors,Torque Traders
TX10805190,BR0006,DLR0007,BMW-M1,1947632,2,DT00231,11,3,2021,Steering,Zenith Auto Hub,Torque Traders
TX10805191,BR0014,DLR0026,Hyu-M158,366566,1,DT04312,3,5,2019,Seats,Elite Drive Showroom,Urban Gears Dealers
TX10805192,BR0016,DLR0030,BMW-M1,1910981,3,DT03783,1,10,2020,Tyres,BlueSky Car Lounge,Pulse Car Hub
TX10805193,BR0009,DLR0004,Hyu-M158,150338,4,DT02449,27,1,2022,Tyres,Fusion Car Center,Messerschmitt Motors
TX10805194,BR0008,DLR0001,Tat-M188,240498,4,DT04825,13,5,2019,Seats,Redline Auto Zone,AC Cars Motors
TX10805195,BR0007,DLR0016,Hon-M218,757193,3,DT04259,25,9,2022,Brakes,Crestline Motors,Royal Wheels Dealership
TX10805196,BR0013,DLR0004,Hon-M218,1431770,2,DT00631,14,11,2021,Tyres,Trinity Auto World,Messerschmitt Motors
TX10805197,BR0004,DLR0025,Hyu-M158,688587,1,DT01759,19,11,2022,Seats,Velocity Auto Mall,Revo Auto Partners
TX10805198,BR0014,DLR0005,Hon-M218,587728,1,DT00206,23,6,2021,Tyres,Elite Drive Showroom,Prestige Auto Dealers
TX10805199,BR0016,DLR0013,Hyu-M158,1546401,3,DT01640,9,7,2023,Seats,BlueSky Car Lounge,Momentum Car Hub
TX10805200,BR0014,DLR0001,Hon-M218,1734362,4,DT02728,4,11,2019,Brakes,Elite Drive Showroom,AC Cars Motors
TX10805201,BR0001,DLR0014,Hyu-M158,656094,3,DT01944,28,9,2022,Engine,AC Cars Motors,TrueMotion Dealers
TX10805202,BR0001,DLR0023,BMW-M1,1816349,1,DT04861,5,9,2022,Steering,AC Cars Motors,Legendary Auto Group
TX10805203,BR0016,DLR0006,Hyu-M158,1721776,2,DT02384,19,7,2023,Seats,BlueSky Car Lounge,EcoDrive Dealership
TX10805204,BR0015,DLR0001,Hyu-M158,1044027,5,DT03331,25,11,2019,Engine,Torque Wheel Motors,AC Cars Motors
TX10805205,BR0007,DLR0026,Ren-M128,78065,5,DT03600,9,10,2021,Brakes,Crestline Motors,Urban Gears Dealers
TX10805206,BR0003,DLR0004,Hon-M218,413354,4,DT02544,26,10,2019,Steering,Wiesmann Motors,Messerschmitt Motors
TX10805207,BR0003,DLR0024,Tat-M188,1376838,5,DT02583,10,11,2019,Brakes,Wiesmann Motors,Orbit Auto Dealers
TX10805208,BR0013,DLR0013,Hyu-M158,883356,2,DT00504,10,6,2023,Engine,Trinity Auto World,Momentum Car Hub
TX10805209,BR0006,DLR0027,Hon-M218,1369789,3,DT01991,6,10,2020,Engine,Zenith Auto Hub,DriveIQ Showroom
TX10805210,BR0016,DLR0020,Tat-M188,623258,3,DT02742,28,12,2019,Brakes,BlueSky Car Lounge,HyperDrive Car Trade
TX10805211,BR0013,DLR0001,Ren-M128,141489,2,DT00881,13,9,2019,Brakes,Trinity Auto World,AC Cars Motors
TX10805212,BR0005,DLR0030,BMW-M1,173544,3,DT04049,16,10,2022,Steering,Imperial Auto House,Pulse Car Hub
TX10805213,BR0012,DLR0016,Tat-M188,405876,1,DT04822,26,6,2023,Engine,Falcon Auto Sales,Royal Wheels Dealership
TX10805214,BR0007,DLR0014,Hon-M218,897264,1,DT04970,8,3,2019,Brakes,Crestline Motors,TrueMotion Dealers
TX10805215,BR0008,DLR0018,Tat-M188,1419648,2,DT00762,10,4,2022,Seats,Redline Auto Zone,Ignite Motors
TX10805216,BR0011,DLR0014,Tat-M188,1310616,4,DT00585,4,2,2021,Tyres,Glide Motors,TrueMotion Dealers
TX10805217,BR0012,DLR0016,BMW-M1,271405,2,DT02200,11,2,2022,Steering,Falcon Auto Sales,Royal Wheels Dealership
TX10805218,BR0014,DLR0005,Hon-M218,745784,4,DT01563,27,10,2022,Tyres,Elite Drive Showroom,Prestige Auto Dealers
TX10805219,BR0013,DLR0027,Ren-M128,397382,2,DT02607,6,12,2020,Engine,Trinity Auto World,DriveIQ Showroom
TX10805220,BR0014,DLR0019,Hyu-M158,1868660,4,DT01874,5,12,2023,Seats,Elite Drive Showroom,Fusion AutoPoint
TX10805221,BR0016,DLR0025,Hyu-M158,1581304,3,DT00701,22,12,2023,Engine,BlueSky Car Lounge,Revo Auto Partners
TX10805222,BR0007,DLR0002,Tat-M188,837260,4,DT02603,9,2,2022,Seats,Crestline Motors,Subaru Motors
TX10805223,BR0006,DLR0011,Tat-M188,483054,2,DT03793,24,4,2021,Seats,Zenith Auto Hub,Grand Auto Plaza
TX10805224,BR0006,DLR0022,BMW-M1,742443,4,DT03512,5,3,2020,Seats,Zenith Auto Hub,Skyline Wheels
TX10805225,BR0002,DLR0024,BMW-M1,1456243,1,DT00607,8,8,2019,Tyres,Deccan Motors,Orbit Auto Dealers
TX10805226,BR0010,DLR0028,Ren-M128,1996914,4,DT00798,22,5,2019,Brakes,Nexa Auto Gallery,Autograph Motors
TX10805227,BR0016,DLR0025,Tat-M188,1333874,4,DT00414,17,12,2020,Engine,BlueSky Car Lounge,Revo Auto Partners
TX10805228,BR0013,DLR0011,Hon-M218,1959421,5,DT02221,5,9,2019,Seats,Trinity Auto World,Grand Auto Plaza
TX10805229,BR0002,DLR0007,Hon-M218,1101523,2,DT03555,7,4,2022,Brakes,Deccan Motors,Torque Traders
TX10805230,BR0012,DLR0005,Tat-M188,614552,3,DT03827,17,11,2020,Steering,Falcon Auto Sales,Prestige Auto Dealers
TX10805231,BR0010,DLR0024,BMW-M1,1849941,3,DT02218,26,2,2021,Seats,Nexa Auto Gallery,Orbit Auto Dealers
TX10805232,BR0012,DLR0010,Ren-M128,1560753,1,DT02741,26,3,2021,Seats,Falcon Auto Sales,DriveMax Motors
TX10805233,BR0013,DLR0027,Ren-M128,282269,2,DT04454,13,3,2021,Seats,Trinity Auto World,DriveIQ Showroom
TX10805234,BR0005,DLR0023,BMW-M1,1186840,2,DT00379,18,7,2022,Engine,Imperial Auto House,Legendary Auto Group
TX10805235,BR0004,DLR0026,Hyu-M158,548621,3,DT03842,4,2,2023,Engine,Velocity Auto Mall,Urban Gears Dealers
TX10805236,BR0001,DLR0022,Ren-M128,1779152,5,DT03423,26,1,2020,Engine,AC Cars Motors,Skyline Wheels
TX10805237,BR0007,DLR0015,Tat-M188,73944,3,DT04669,23,12,2022,Seats,Crestline Motors,Vroom Auto Sales
TX10805238,BR0001,DLR0015,Hon-M218,822012,2,DT01149,25,5,2022,Steering,AC Cars Motors,Vroom Auto Sales
TX10805239,BR0011,DLR0011,Tat-M188,403880,5,DT01999,14,4,2022,Brakes,Glide Motors,Grand Auto Plaza
TX10805240,BR0010,DLR0011,BMW-M1,275950,2,DT02271,6,1,2019,Seats,Nexa Auto Gallery,Grand Auto Plaza
TX10805241,BR0007,DLR0012,Hyu-M158,595251,1,DT02636,21,6,2020,Seats,Crestline Motors,Axis AutoMart
TX10805242,BR0004,DLR0028,Tat-M188,918813,5,DT00775,1,6,2023,Steering,Velocity Auto Mall,Autograph Motors
TX10805243,BR0006,DLR0013,Ren-M128,1095569,5,DT04758,8,12,2020,Steering,Zenith Auto Hub,Momentum Car Hub
TX10805244,BR0003,DLR0015,Tat-M188,905162,2,DT01778,5,7,2022,Brakes,Wiesmann Motors,Vroom Auto Sales
TX10805245,BR0008,DLR0002,BMW-M1,309620,4,DT02790,20,5,2019,Engine,Redline Auto Zone,Subaru Motors
TX10805246,BR0002,DLR0026,Ren-M128,1802990,5,DT02820,1,5,2023,Engine,Deccan Motors,Urban Gears Dealers
TX10805247,BR0008,DLR0008,BMW-M1,1217045,3,DT03551,22,2,2020,Seats,Redline Auto Zone,AutoNova Sales
TX10805248,BR0009,DLR0013,BMW-M1,1298521,3,DT02063,18,1,2022,Seats,Fusion Car Center,Momentum Car Hub
TX10805249,BR0006,DLR0005,BMW-M1,176197,3,DT04088,21,7,2020,Tyres,Zenith Auto Hub,Prestige Auto Dealers
TX10805250,BR0005,DLR0028,Ren-M128,1509080,2,DT00501,3,7,2023,Engine,Imperial Auto House,Autograph Motors
TX10805251,BR0012,DLR0009,Hyu-M158,929410,4,DT04660,25,9,2023,Tyres,Falcon Auto Sales,PrimeDrive Dealership
